PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34560378","Reversible Cerebral Vasoconstriction Syndrome in Patients with Coronavirus Disease: A Multicenter Case Series","Arandela K, Samudrala S, Abdalkader M, Anand P, Daneshmand A, Dasenbrock H, Nguyen T, Ong C, Takahashi C, Shulman J, Babi MA, Sivakumar S, Shah N, Jain S, Anand S, Nobleza COS, Shekhar S, Venkatasubramanian C, Salahuddin H, Taqi MA, Nour HA, Nofar JB, Cervantes-Arslanian AM.","J Stroke Cerebrovasc Dis. 2021 Dec;30(12):106118. doi: 10.1016/j.jstrokecerebrovasdis.2021.106118. Epub 2021 Sep 17.","Arandela K","J Stroke Cerebrovasc Dis","2021","2021/09/24","PMC8445803","","10.1016/j.jstrokecerebrovasdis.2021.106118"
"34559195","Strong evidence for genotype-phenotype correlations in Phelan-McDermid syndrome: results from the developmental synaptopathies consortium","Levy T, Foss-Feig JH, Betancur C, Siper PM, Trelles-Thorne MDP, Halpern D, Frank Y, Lozano R, Layton C, Britvan B, Bernstein JA, Buxbaum JD, Berry-Kravis E, Powell CM, Srivastava S, Sahin M, Soorya L, Thurm A, Kolevzon A; Developmental Synaptopathies Consortium.","Hum Mol Genet. 2022 Feb 21;31(4):625-637. doi: 10.1093/hmg/ddab280.","Levy T","Hum Mol Genet","2022","2021/09/24","PMC8863417","","10.1093/hmg/ddab280"
"34558843","Availability of a Web and Smartphone Application to Stratify the Risk of of Early Allograft Failure Requiring Liver Retransplantation","Avolio AW, Contegiacomo A, Agnes S, Marrone G, Moschetta G, Miele L, Melcher ML.","Hepatol Commun. 2022 Jan;6(1):247-248. doi: 10.1002/hep4.1754. Epub 2021 Jun 22.","Avolio AW","Hepatol Commun","2022","2021/09/24","PMC8710784","","10.1002/hep4.1754"
"34557870","Select controversies in the management of methicillin-resistant Staphylococcus aureus bacteremia: answers and remaining questions from recent evidence","Suarez JF, Ong'uti S, Holubar M.","Fac Rev. 2021 Aug 31;10:66. doi: 10.12703/r/10-66. eCollection 2021.","Suarez JF","Fac Rev","2021","2021/09/24","PMC8441996","","10.12703/r/10-66"
"34557847","Optimising antimicrobial use in humans - review of current evidence and an interdisciplinary consensus on key priorities for research","Charani E, McKee M, Ahmad R, Balasegaram M, Bonaconsa C, Merrett GB, Busse R, Carter V, Castro-Sanchez E, Franklin BD, Georgiou P, Hill-Cawthorne K, Hope W, Imanaka Y, Kambugu A, Leather AJ, Mbamalu O, McLeod M, Mendelson M, Mpundu M, Rawson TM, Ricciardi W, Rodriguez-Manzano J, Singh S, Tsioutis C, Uchea C, Zhu N, Holmes AH.","Lancet Reg Health Eur. 2021 Jun 29;7:100161. doi: 10.1016/j.lanepe.2021.100161. eCollection 2021 Aug.","Charani E","Lancet Reg Health Eur","2021","2021/09/24","PMC8454847","","10.1016/j.lanepe.2021.100161"
"34557152","Treatment Challenges in Acute Minor Ischemic Stroke","Slawski D, Heit JJ.","Front Neurol. 2021 Sep 7;12:723637. doi: 10.3389/fneur.2021.723637. eCollection 2021.","Slawski D","Front Neurol","2021","2021/09/24","PMC8452987","","10.3389/fneur.2021.723637"
"34557144","Recommendations for the Development of Socioeconomically-Situated and Clinically-Relevant Neuroimaging Models of Pain","Reddan MC.","Front Neurol. 2021 Sep 7;12:700833. doi: 10.3389/fneur.2021.700833. eCollection 2021.","Reddan MC","Front Neurol","2021","2021/09/24","PMC8453079","","10.3389/fneur.2021.700833"
"34556806","Delayed administration of ixazomib modifies the immune response and prevents chronic graft-versus-host disease","Ramos TL, García-Guerrero E, Caballero-Velázquez T, Rodríguez-Gil A, Caracuel-García R, Nufer M, Robles-Frías MJ, Barbado MV, Pérez-Simón JA.","Bone Marrow Transplant. 2021 Dec;56(12):3049-3058. doi: 10.1038/s41409-021-01452-1. Epub 2021 Sep 23.","Ramos TL","Bone Marrow Transplant","2021","2021/09/24","PMC8636253","","10.1038/s41409-021-01452-1"
"34556802","Genetic mutation and biological pathway prediction based on whole slide images in breast carcinoma using deep learning","Qu H, Zhou M, Yan Z, Wang H, Rustgi VK, Zhang S, Gevaert O, Metaxas DN.","NPJ Precis Oncol. 2021 Sep 23;5(1):87. doi: 10.1038/s41698-021-00225-9.","Qu H","NPJ Precis Oncol","2021","2021/09/24","PMC8460699","","10.1038/s41698-021-00225-9"
"34556662","Author Correction: Open-access quantitative MRI data of the spinal cord and reproducibility across participants, sites and manufacturers","Cohen-Adad J, Alonso-Ortiz E, Abramovic M, Arneitz C, Atcheson N, Barlow L, Barry RL, Barth M, Battiston M, Büchel C, Budde M, Callot V, Combes AJE, De Leener B, Descoteaux M, de Sousa PL, Dostál M, Doyon J, Dvorak A, Eippert F, Epperson KR, Epperson KS, Freund P, Finsterbusch J, Foias A, Fratini M, Fukunaga I, Gandini Wheeler-Kingshott CAM, Germani G, Gilbert G, Giove F, Gros C, Grussu F, Hagiwara A, Henry PG, Horák T, Hori M, Joers J, Kamiya K, Karbasforoushan H, Keřkovský M, Khatibi A, Kim JW, Kinany N, Kitzler HH, Kolind S, Kong Y, Kudlička P, Kuntke P, Kurniawan ND, Kusmia S, Labounek R, Laganà MM, Laule C, Law CS, Lenglet C, Leutritz T, Liu Y, Llufriu S, Mackey S, Martinez-Heras E, Mattera L, Nestrasil I, O'Grady KP, Papinutto N, Papp D, Pareto D, Parrish TB, Pichiecchio A, Prados F, Rovira À, Ruitenberg MJ, Samson RS, Savini G, Seif M, Seifert AC, Smith AK, Smith SA, Smith ZA, Solana E, Suzuki Y, Tackley G, Tinnermann A, Valošek J, Van De Ville D, Yiannakas MC, Weber Ii KA, Weiskopf N, Wise RG, Wyss PO, Xu J.","Sci Data. 2021 Sep 23;8(1):251. doi: 10.1038/s41597-021-01044-0.","Cohen-Adad J","Sci Data","2021","2021/09/24","PMC8460649","","10.1038/s41597-021-01044-0"
"34556639","Physical basis for the determination of lumen shape in a simple epithelium","Vasquez CG, Vachharajani VT, Garzon-Coral C, Dunn AR.","Nat Commun. 2021 Sep 23;12(1):5608. doi: 10.1038/s41467-021-25050-3.","Vasquez CG","Nat Commun","2021","2021/09/24","PMC8460836","","10.1038/s41467-021-25050-3"
"34555097","Gallbladder fossa volume decreased in livers without gallbladders: A cadaveric study","Rhodes DCJ, Walser RF, Rhodes JA.","PLoS One. 2021 Sep 23;16(9):e0257848. doi: 10.1371/journal.pone.0257848. eCollection 2021.","Rhodes DCJ","PLoS One","2021","2021/09/23","PMC8459945","","10.1371/journal.pone.0257848"
"34555004","Comparative Effectiveness of Moderna, Pfizer-BioNTech, and Janssen (Johnson & Johnson) Vaccines in Preventing COVID-19 Hospitalizations Among Adults Without Immunocompromising Conditions - United States, March-August 2021","Self WH, Tenforde MW, Rhoads JP, Gaglani M, Ginde AA, Douin DJ, Olson SM, Talbot HK, Casey JD, Mohr NM, Zepeski A, McNeal T, Ghamande S, Gibbs KW, Files DC, Hager DN, Shehu A, Prekker ME, Erickson HL, Gong MN, Mohamed A, Henning DJ, Steingrub JS, Peltan ID, Brown SM, Martin ET, Monto AS, Khan A, Hough CL, Busse LW, Ten Lohuis CC, Duggal A, Wilson JG, Gordon AJ, Qadir N, Chang SY, Mallow C, Rivas C, Babcock HM, Kwon JH, Exline MC, Halasa N, Chappell JD, Lauring AS, Grijalva CG, Rice TW, Jones ID, Stubblefield WB, Baughman A, Womack KN, Lindsell CJ, Hart KW, Zhu Y, Mills L, Lester SN, Stumpf MM, Naioti EA, Kobayashi M, Verani JR, Thornburg NJ, Patel MM; IVY Network.","MMWR Morb Mortal Wkly Rep. 2021 Sep 24;70(38):1337-1343. doi: 10.15585/mmwr.mm7038e1.","Self WH","MMWR Morb Mortal Wkly Rep","2021","2021/09/23","PMC8459899","","10.15585/mmwr.mm7038e1"
"34554814","Impact of Mobile Technologies on Cervical Cancer Screening Practices in Lagos, Nigeria (mHealth-Cervix): A Randomized Controlled Trial","Okunade KS, Soibi-Harry A, John-Olabode S, Adejimi AA, Allsop MJ, Onyeka TC, Akaba GO, Oshodi YA, Salako O, Ugwu AO, Adefemi A, Anorlu RI, Berek JS.","JCO Glob Oncol. 2021 Aug;7:1418-1425. doi: 10.1200/GO.21.00258.","Okunade KS","JCO Glob Oncol","2021","2021/09/23","PMC8478387","","10.1200/GO.21.00258"
"34553687","Common host variation drives malaria parasite fitness in healthy human red cells","Ebel ER, Kuypers FA, Lin C, Petrov DA, Egan ES.","Elife. 2021 Sep 23;10:e69808. doi: 10.7554/eLife.69808.","Ebel ER","Elife","2021","2021/09/23","PMC8497061","","10.7554/eLife.69808"
"34553187","Development and validation of a polysocial risk score for atherosclerotic cardiovascular disease","Javed Z, Valero-Elizondo J, Dudum R, Khan SU, Dubey P, Hyder AA, Xu J, Bilal U, Kash BA, Cainzos-Achirica M, Nasir K.","Am J Prev Cardiol. 2021 Aug 30;8:100251. doi: 10.1016/j.ajpc.2021.100251. eCollection 2021 Dec.","Javed Z","Am J Prev Cardiol","2021","2021/09/23","PMC8441152","","10.1016/j.ajpc.2021.100251"
"34553186","The short physical performance battery and incident heart failure among older women: the OPACH study","Bellettiere J, Nguyen S, Eaton CB, Liles S, Laddu-Patel D, Di C, Stefanick ML, LaCroix AZ, LaMonte MJ.","Am J Prev Cardiol. 2021 Aug 20;8:100247. doi: 10.1016/j.ajpc.2021.100247. eCollection 2021 Dec.","Bellettiere J","Am J Prev Cardiol","2021","2021/09/23","PMC8441145","","10.1016/j.ajpc.2021.100247"
"34553158","The impact of estradiol on pregnancy outcomes in letrozole-stimulated frozen embryo transfer cycles","Zhang WY, Gardner RM, Kapphahn KI, Ramachandran MK, Murugappan G, Aghajanova L, Lathi RB.","F S Rep. 2021 May 27;2(3):320-326. doi: 10.1016/j.xfre.2021.05.007. eCollection 2021 Sep.","Zhang WY","F S Rep","2021","2021/09/23","PMC8441577","","10.1016/j.xfre.2021.05.007"
"34553151","Pregnancy success rates for lesbian women undergoing intrauterine insemination","Johal JK, Gardner RM, Vaughn SJ, Jaswa EG, Hedlin H, Aghajanova L.","F S Rep. 2021 Apr 28;2(3):275-281. doi: 10.1016/j.xfre.2021.04.007. eCollection 2021 Sep.","Johal JK","F S Rep","2021","2021/09/23","PMC8441558","","10.1016/j.xfre.2021.04.007"
"34552991","Trochlear Development in Children From 1 Month to 10 Years of Age: A Descriptive Study Utilizing Analysis by Magnetic Resonance Imaging","Pagliazzi G, Ellermann JM, Carlson CS, Shea KG, Arendt EA.","Orthop J Sports Med. 2021 Sep 16;9(9):23259671211028269. doi: 10.1177/23259671211028269. eCollection 2021 Sep.","Pagliazzi G","Orthop J Sports Med","2021","2021/09/23","PMC8450999","","10.1177/23259671211028269"
"34552714","A novel way of determining gestational age upon the birth of a child","Wilson K, Ward V, Chakraborty P, Darmstadt GL.","J Glob Health. 2021 Sep 4;11:03078. doi: 10.7189/jogh.11.03078. eCollection 2021.","Wilson K","J Glob Health","2021","2021/09/23","PMC8442512","","10.7189/jogh.11.03078"
"34552459","Postoperative opioid-free ureteroscopy discharge: A quality initiative pilot protocol","Kasman AM, Schmidt B, Spradling K, Chow C, Hunt R, Wu M, Sockol A, Liao J, Leppert JT, Shah J, Conti SL.","Curr Urol. 2021 Sep;15(3):176-180. doi: 10.1097/CU9.0000000000000025. Epub 2021 May 26.","Kasman AM","Curr Urol","2021","2021/09/23","PMC8451326","","10.1097/CU9.0000000000000025"
"34552115","Combined agonists act synergistically to increase mucociliary clearance in a cystic fibrosis airway model","Joo NS, Cho HJ, Shinbashi M, Choi JY, Milla CE, Engelhardt JF, Wine JJ.","Sci Rep. 2021 Sep 22;11(1):18828. doi: 10.1038/s41598-021-98122-5.","Joo NS","Sci Rep","2021","2021/09/23","PMC8458446","","10.1038/s41598-021-98122-5"
"34552084","Mechanistic insight into the active centers of single/dual-atom Ni/Fe-based oxygen electrocatalysts","Wan W, Zhao Y, Wei S, Triana CA, Li J, Arcifa A, Allen CS, Cao R, Patzke GR.","Nat Commun. 2021 Sep 22;12(1):5589. doi: 10.1038/s41467-021-25811-0.","Wan W","Nat Commun","2021","2021/09/23","PMC8458471","","10.1038/s41467-021-25811-0"
"34552066","Super-enhancer-based identification of a BATF3/IL-2R-module reveals vulnerabilities in anaplastic large cell lymphoma","Liang HC, Costanza M, Prutsch N, Zimmerman MW, Gurnhofer E, Montes-Mojarro IA, Abraham BJ, Prokoph N, Stoiber S, Tangermann S, Lobello C, Oppelt J, Anagnostopoulos I, Hielscher T, Pervez S, Klapper W, Zammarchi F, Silva DA, Garcia KC, Baker D, Janz M, Schleussner N, Fend F, Pospíšilová Š, Janiková A, Wallwitz J, Stoiber D, Simonitsch-Klupp I, Cerroni L, Pileri S, de Leval L, Sibon D, Fataccioli V, Gaulard P, Assaf C, Knörr F, Damm-Welk C, Woessmann W, Turner SD, Look AT, Mathas S, Kenner L, Merkel O.","Nat Commun. 2021 Sep 22;12(1):5577. doi: 10.1038/s41467-021-25379-9.","Liang HC","Nat Commun","2021","2021/09/23","PMC8458384","","10.1038/s41467-021-25379-9"
"34552056","Increased activation product of complement 4 protein in plasma of individuals with schizophrenia","Kalinowski A, Liliental J, Anker LA, Linkovski O, Culbertson C, Hall JN, Pattni R, Sabatti C, Noordsy D, Hallmayer JF, Mellins ED, Ballon JS, O'Hara R, Levinson DF, Urban AE.","Transl Psychiatry. 2021 Sep 22;11(1):486. doi: 10.1038/s41398-021-01583-5.","Kalinowski A","Transl Psychiatry","2021","2021/09/23","PMC8458380","","10.1038/s41398-021-01583-5"
"34551974","Transdermal vaccination via 3D-printed microneedles induces potent humoral and cellular immunity","Caudill C, Perry JL, Iliadis K, Tessema AT, Lee BJ, Mecham BS, Tian S, DeSimone JM.","Proc Natl Acad Sci U S A. 2021 Sep 28;118(39):e2102595118. doi: 10.1073/pnas.2102595118.","Caudill C","Proc Natl Acad Sci U S A","2021","2021/09/23","PMC8488660","","10.1073/pnas.2102595118"
"34551413","Epidemiological and Treatment Trends for Acute Ischemic Stroke Preceding and during the COVID-19 Pandemic","Rodrigues A, Jin MC, Pendharkar A.","Cerebrovasc Dis. 2021 Sep 22:1-4. doi: 10.1159/000518935. Online ahead of print.","Rodrigues A","Cerebrovasc Dis","2021","2021/09/22","PMC8678258","","10.1159/000518935"
"34550734","Predictive simulations of running gait reveal a critical dynamic role for the tail in bipedal dinosaur locomotion","Bishop PJ, Falisse A, De Groote F, Hutchinson JR.","Sci Adv. 2021 Sep 24;7(39):eabi7348. doi: 10.1126/sciadv.abi7348. Epub 2021 Sep 22.","Bishop PJ","Sci Adv","2021","2021/09/22","PMC8457660","","10.1126/sciadv.abi7348"
"34550070","A zebrafish screen reveals Renin-angiotensin system inhibitors as neuroprotective via mitochondrial restoration in dopamine neurons","Kim GJ, Mo H, Liu H, Wu Z, Chen S, Zheng J, Zhao X, Nucum D, Shortland J, Peng L, Elepano M, Tang B, Olson S, Paras N, Li H, Renslo AR, Arkin MR, Huang B, Lu B, Sirota M, Guo S.","Elife. 2021 Sep 22;10:e69795. doi: 10.7554/eLife.69795.","Kim GJ","Elife","2021","2021/09/22","PMC8457844","","10.7554/eLife.69795"
"34549813","The Efficiency of U.S. Public Space Utilization During the COVID-19 Pandemic","Benzell SG, Collis A, Nicolaides C.","Risk Anal. 2021 Sep 22:10.1111/risa.13800. doi: 10.1111/risa.13800. Online ahead of print.","Benzell SG","Risk Anal","2021","2021/09/22","PMC8661668","","10.1111/risa.13800"
"34549772","Corrigendum to: Safety of ixekizumab in adult patients with plaque psoriasis, psoriatic arthritis and axial spondyloarthritis: data from 21 clinical trials","Genovese MC, Mysler E, Tomita T, Papp KA, Salvarani C, Schwartzman S, Gallo G, Patel H, Lisse JR, Kronbergs A, Leage SL, Adams DH, Xu W, Marzo-Ortega H, Lebwohl MG.","Rheumatology (Oxford). 2021 Nov 3;60(11):5485. doi: 10.1093/rheumatology/keab566.","Genovese MC","Rheumatology (Oxford)","2021","2021/09/22","PMC8566904","","10.1093/rheumatology/keab566"
"34549180","A narrative review of fluorescence imaging in robotic-assisted surgery","Lee YJ, van den Berg NS, Orosco RK, Rosenthal EL, Sorger JM.","Laparosc Surg. 2021 Jul;5:31. doi: 10.21037/ls-20-98. Epub 2021 Jul 25.","Lee YJ","Laparosc Surg","2021","2021/09/22","PMC8452263","NIHMS1726530","10.21037/ls-20-98"
"34549002","Operating Room Stencil: A Novel Mobile Application for Surgical Planning","Sayadi LR, Chopan M, Sayadi JJ, Samai A, Arora JS, Anand S, Evans G, Widgerow AD, Vyas R.","Plast Reconstr Surg Glob Open. 2021 Sep 17;9(9):e3807. doi: 10.1097/GOX.0000000000003807. eCollection 2021 Sep.","Sayadi LR","Plast Reconstr Surg Glob Open","2021","2021/09/22","PMC8448029","","10.1097/GOX.0000000000003807"
"34548497","Fine mapping of the HLA locus in Parkinson's disease in Europeans","Yu E, Ambati A, Andersen MS, Krohn L, Estiar MA, Saini P, Senkevich K, Sosero YL, Sreelatha AAK, Ruskey JA, Asayesh F, Spiegelman D, Toft M, Viken MK, Sharma M, Blauwendraat C, Pihlstrøm L, Mignot E, Gan-Or Z.","NPJ Parkinsons Dis. 2021 Sep 21;7(1):84. doi: 10.1038/s41531-021-00231-5.","Yu E","NPJ Parkinsons Dis","2021","2021/09/22","PMC8455634","","10.1038/s41531-021-00231-5"
"34548483","Leveraging the Cell Ontology to classify unseen cell types","Wang S, Pisco AO, McGeever A, Brbic M, Zitnik M, Darmanis S, Leskovec J, Karkanias J, Altman RB.","Nat Commun. 2021 Sep 21;12(1):5556. doi: 10.1038/s41467-021-25725-x.","Wang S","Nat Commun","2021","2021/09/22","PMC8455606","","10.1038/s41467-021-25725-x"
"34548093","APOC3 genetic variation, serum triglycerides, and risk of coronary artery disease in Asian Indians, Europeans, and other ethnic groups","Goyal S, Tanigawa Y, Zhang W, Chai JF, Almeida M, Sim X, Lerner M, Chainakul J, Ramiu JG, Seraphin C, Apple B, Vaughan A, Muniu J, Peralta J, Lehman DM, Ralhan S, Wander GS, Singh JR, Mehra NK, Sidorov E, Peyton MD, Blackett PR, Curran JE, Tai ES, van Dam R, Cheng CY, Duggirala R, Blangero J, Chambers JC, Sabanayagam C, Kooner JS, Rivas MA, Aston CE, Sanghera DK.","Lipids Health Dis. 2021 Sep 21;20(1):113. doi: 10.1186/s12944-021-01531-8.","Goyal S","Lipids Health Dis","2021","2021/09/22","PMC8456544","","10.1186/s12944-021-01531-8"
"34547963","Letter to the editor regarding 'perspective: diagnostic laboratories should urgently develop T cell assays for SARS-CoV-2 infection'","Dalai SC, Baldo L.","Expert Rev Clin Immunol. 2021 Nov;17(11):1155-1157. doi: 10.1080/1744666X.2021.1982385. Epub 2021 Sep 22.","Dalai SC","Expert Rev Clin Immunol","2021","2021/09/22","PMC8477584","","10.1080/1744666X.2021.1982385"
"34547770","Haploidentical vs sibling, unrelated, or cord blood hematopoietic cell transplantation for acute lymphoblastic leukemia","Wieduwilt MJ, Metheny L, Zhang MJ, Wang HL, Estrada-Merly N, Marks DI, Al-Homsi AS, Muffly L, Chao N, Rizzieri D, Gale RP, Gadalla SM, Cairo M, Mussetti A, Gore S, Bhatt VR, Patel SS, Michelis FV, Inamoto Y, Badawy SM, Copelan E, Palmisiano N, Kharfan-Dabaja MA, Lazarus HM, Ganguly S, Bredeson C, Diaz Perez MA, Cassaday R, Savani BN, Ballen K, Martino R, Wirk B, Bacher U, Aljurf M, Bashey A, Murthy HS, Yared JA, Aldoss I, Farhadfar N, Liu H, Abdel-Azim H, Waller EK, Solh M, Seftel MD, van der Poel M, Grunwald MR, Liesveld JL, Kamble RT, McGuirk J, Munker R, Cahn JY, Lee JW, Freytes CO, Krem MM, Winestone LE, Gergis U, Nathan S, Olsson RF, Verdonck LF, Sharma A, Ringdén O, Friend BD, Cerny J, Choe H, Chhabra S, Nishihori T, Seo S, George B, Baxter-Lowe LA, Hildebrandt GC, de Lima M, Litzow M, Kebriaei P, Hourigan CS, Abid MB, Weisdorf DJ, Saber W.","Blood Adv. 2022 Jan 11;6(1):339-357. doi: 10.1182/bloodadvances.2021004916.","Wieduwilt MJ","Blood Adv","2022","2021/09/21","PMC8753217","","10.1182/bloodadvances.2021004916"
"34547440","Non-immunoglobulin E-mediated allergy associated with Pfizer-BioNTech coronavirus disease 2019 vaccine excipient polyethylene glycol","Jiang SY, Smith EM, Vo V, Akdis C, Nadeau KC.","Ann Allergy Asthma Immunol. 2021 Dec;127(6):694-696. doi: 10.1016/j.anai.2021.09.012. Epub 2021 Sep 20.","Jiang SY","Ann Allergy Asthma Immunol","2021","2021/09/21","PMC8457674","","10.1016/j.anai.2021.09.012"
"34547052","Roadmap for the use of base editors to decipher drug mechanism of action","Aparicio-Prat E, Yan D, Mariotti M, Bassik M, Hess G, Fortin JP, Weston A, Xi HS, Stanton R.","PLoS One. 2021 Sep 21;16(9):e0257537. doi: 10.1371/journal.pone.0257537. eCollection 2021.","Aparicio-Prat E","PLoS One","2021","2021/09/21","PMC8454938","","10.1371/journal.pone.0257537"
"34546663","Refining global HIV estimates for decision-making: advances in analytic and modelling methods used by the Joint United Nations Programme on HIV/AIDS","Maheu-Giroux M, Ciaranello AL, Salomon JA, Sohn AH.","J Int AIDS Soc. 2021 Sep;24 Suppl 5(Suppl 5):e25790. doi: 10.1002/jia2.25790.","Maheu-Giroux M","J Int AIDS Soc","2021","2021/09/21","PMC8454484","","10.1002/jia2.25790"
"34546372","Parent Preferences for Transparency of Their Child's Hospitalization Costs","Bassett HK, Beck J, Coller RJ, Flaherty B, Tiedt KA, Hummel K, Tchou MJ, Kapphahn K, Walker L, Schroeder AR.","JAMA Netw Open. 2021 Sep 1;4(9):e2126083. doi: 10.1001/jamanetworkopen.2021.26083.","Bassett HK","JAMA Netw Open","2021","2021/09/21","PMC8456391","","10.1001/jamanetworkopen.2021.26083"
"34545808","A prion accelerates proliferation at the expense of lifespan","Garcia DM, Campbell EA, Jakobson CM, Tsuchiya M, Shaw EA, DiNardo AL, Kaeberlein M, Jarosz DF.","Elife. 2021 Sep 15;10:e60917. doi: 10.7554/eLife.60917.","Garcia DM","Elife","2021","2021/09/21","PMC8455135","","10.7554/eLife.60917"
"34545767","Supporting resident well-being on and outside the ICU during the COVID-19 pandemic: the use and value of institutional interventions and individual strategies","Scheepers RA, Geerlings SE, van der Meulen M, Lombarts K.","Med Educ Online. 2021 Dec;26(1):1978129. doi: 10.1080/10872981.2021.1978129.","Scheepers RA","Med Educ Online","2021","2021/09/21","PMC8462914","","10.1080/10872981.2021.1978129"
"34545148","Reproducibility in the UK biobank of genome-wide significant signals discovered in earlier genome-wide association studies","O'Sullivan JW, Ioannidis JPA.","Sci Rep. 2021 Sep 20;11(1):18625. doi: 10.1038/s41598-021-97896-y.","O'Sullivan JW","Sci Rep","2021","2021/09/21","PMC8452698","","10.1038/s41598-021-97896-y"
"34544850","Extracellular matrix protein N-glycosylation mediates immune self-tolerance in Drosophila melanogaster","Mortimer NT, Fischer ML, Waring AL, Kr P, Kacsoh BZ, Brantley SE, Keebaugh ES, Hill J, Lark C, Martin J, Bains P, Lee J, Vrailas-Mortimer AD, Schlenke TA.","Proc Natl Acad Sci U S A. 2021 Sep 28;118(39):e2017460118. doi: 10.1073/pnas.2017460118.","Mortimer NT","Proc Natl Acad Sci U S A","2021","2021/09/21","PMC8488588","","10.1073/pnas.2017460118"
"34544465","Author Correction: Chromatin lncRNA Platr10 controls stem cell pluripotency by coordinating an intrachromosomal regulatory network","Du Z, Wen X, Wang Y, Jia L, Zhang S, Liu Y, Zhou L, Li H, Yang W, Wang C, Chen J, Hao Y, Salgado Figueroa D, Chen H, Li D, Chen N, Celik I, Zhu Y, Yan Z, Fu C, Liu S, Jiao B, Wang Z, Zhang H, Gülsoy G, Luo J, Qin B, Gao S, Kapranov P, Esteban MA, Zhang S, Li W, Ay F, Chen R, Hoffman AR, Cui J, Hu JF.","Genome Biol. 2021 Sep 20;22(1):272. doi: 10.1186/s13059-021-02487-9.","Du Z","Genome Biol","2021","2021/09/21","PMC8451145","","10.1186/s13059-021-02487-9"
"34543291","A multi-component, community-based strategy to facilitate COVID-19 vaccine uptake among Latinx populations: From theory to practice","Marquez C, Kerkhoff AD, Naso J, Contreras MG, Castellanos Diaz E, Rojas S, Peng J, Rubio L, Jones D, Jacobo J, Rojas S, Gonzalez R, Fuchs JD, Black D, Ribeiro S, Nossokoff J, Tulier-Laiwa V, Martinez J, Chamie G, Pilarowski G, DeRisi J, Petersen M, Havlir DV.","PLoS One. 2021 Sep 20;16(9):e0257111. doi: 10.1371/journal.pone.0257111. eCollection 2021.","Marquez C","PLoS One","2021","2021/09/20","PMC8452046","","10.1371/journal.pone.0257111"
"34543288","Biomedical Data Commons (BMDC) prioritizes B-lymphocyte non-coding genetic variants in Type 1 Diabetes","Piekos SN, Gaddam S, Bhardwaj P, Radhakrishnan P, Guha RV, Oro AE.","PLoS Comput Biol. 2021 Sep 20;17(9):e1009382. doi: 10.1371/journal.pcbi.1009382. eCollection 2021 Sep.","Piekos SN","PLoS Comput Biol","2021","2021/09/20","PMC8483327","","10.1371/journal.pcbi.1009382"
"34542620","Native Hawaiian and Other Pacific Islander Representation Among US Allopathic Medical Schools, Residency Programs, and Faculty Physicians","Taparra K, Deville C Jr.","JAMA Netw Open. 2021 Sep 1;4(9):e2125051. doi: 10.1001/jamanetworkopen.2021.25051.","Taparra K","JAMA Netw Open","2021","2021/09/20","PMC8453316","","10.1001/jamanetworkopen.2021.25051"
"34542573","Use and Safety of Immunotherapeutic Management of N-Methyl-d-Aspartate Receptor Antibody Encephalitis: A Meta-analysis","Nosadini M, Eyre M, Molteni E, Thomas T, Irani SR, Dalmau J, Dale RC, Lim M; International NMDAR Antibody Encephalitis Consensus Group, Anlar B, Armangue T, Benseler S, Cellucci T, Deiva K, Gallentine W, Gombolay G, Gorman MP, Hacohen Y, Jiang Y, Lim BC, Muscal E, Ndondo A, Neuteboom R, Rostásy K, Sakuma H, Sartori S, Sharma S, Tenembaum SN, Van Mater HA, Wells E, Wickstrom R, Yeshokumar AK.","JAMA Neurol. 2021 Nov 1;78(11):1333-1344. doi: 10.1001/jamaneurol.2021.3188.","Nosadini M","JAMA Neurol","2021","2021/09/20","PMC8453367","","10.1001/jamaneurol.2021.3188"
"34541463","PhenClust, a standalone tool for identifying trends within sets of biological phenotypes using semantic similarity and the Unified Medical Language System metathesaurus","Wilson JL, Wong M, Stepanov N, Petkovic D, Altman R.","JAMIA Open. 2021 Sep 15;4(3):ooab079. doi: 10.1093/jamiaopen/ooab079. eCollection 2021 Jul.","Wilson JL","JAMIA Open","2021","2021/09/20","PMC8442701","","10.1093/jamiaopen/ooab079"
"34540912","Peripheral Blood Biomarkers Associated With Improved Functional Outcome in Patients With Chronic Left Ventricular Dysfunction: A Biorepository Evaluation of the FOCUS-CCTRN Trial","Chacon Alberty L, Perin EC, Willerson JT, Gahremanpour A, Bolli R, Yang PC, Traverse JH, Lai D, Pepine CJ, Taylor DA.","Front Cardiovasc Med. 2021 Sep 3;8:698088. doi: 10.3389/fcvm.2021.698088. eCollection 2021.","Chacon Alberty L","Front Cardiovasc Med","2021","2021/09/20","PMC8446350","","10.3389/fcvm.2021.698088"
"34540703","A Pilot Study of Low-Dose Craniospinal Irradiation in Patients With Newly Diagnosed Average-Risk Medulloblastoma","Minturn JE, Mochizuki AY, Partap S, Belasco JB, Lange BJ, Li Y, Phillips PC, Gibbs IC, Fisher PG, Fisher MJ, Janss AJ.","Front Oncol. 2021 Sep 2;11:744739. doi: 10.3389/fonc.2021.744739. eCollection 2021.","Minturn JE","Front Oncol","2021","2021/09/20","PMC8443797","","10.3389/fonc.2021.744739"
