PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31185054","Fast optimization of non-negative matrix tri-factorization","Čopar A, Zupan B, Zitnik M.","PLoS One. 2019 Jun 11;14(6):e0217994. doi: 10.1371/journal.pone.0217994. eCollection 2019.","Čopar A","PLoS One","2019","2019/06/12","PMC6559648","","10.1371/journal.pone.0217994"
"31185029","Efficacy of a novel endoscopically deliverable muco-adhesive hemostatic powder in an acute gastric bleeding porcine model","Bang B, Lee E, Maeng J, Kim K, Hwang JH, Hyon SH, Hyon W, Lee DH.","PLoS One. 2019 Jun 11;14(6):e0216829. doi: 10.1371/journal.pone.0216829. eCollection 2019.","Bang B","PLoS One","2019","2019/06/12","PMC6559629","","10.1371/journal.pone.0216829"
"31184587","Ion counting demonstrates a high electrostatic field generated by the nucleosome","Gebala M, Johnson SL, Narlikar GJ, Herschlag D.","Elife. 2019 Jun 11;8:e44993. doi: 10.7554/eLife.44993.","Gebala M","Elife","2019","2019/06/12","PMC6584128","","10.7554/eLife.44993"
"31183402","Enhanced North American carbon uptake associated with El Niño","Hu L, Andrews AE, Thoning KW, Sweeney C, Miller JB, Michalak AM, Dlugokencky E, Tans PP, Shiga YP, Mountain M, Nehrkorn T, Montzka SA, McKain K, Kofler J, Trudeau M, Michel SE, Biraud SC, Fischer ML, Worthy DEJ, Vaughn BH, White JWC, Yadav V, Basu S, van der Velde IR.","Sci Adv. 2019 Jun 5;5(6):eaaw0076. doi: 10.1126/sciadv.aaw0076. eCollection 2019 Jun.","Hu L","Sci Adv","2019","2019/06/12","PMC6551193","","10.1126/sciadv.aaw0076"
"31183264","Characterization of a Novel 3 Megavolt Linear Accelerator for Dedicated Intracranial Stereotactic Radiosurgery","Weidlich GA, Bodduluri M, Achkire Y, Lee C, Adler JR Jr.","Cureus. 2019 Mar 19;11(3):e4275. doi: 10.7759/cureus.4275.","Weidlich GA","Cureus","2019","2019/06/12","PMC6538235","","10.7759/cureus.4275"
"31183249","Analysis of Melanin Structure and Biochemical Composition in Conjunctival Melanocytic Lesions Using Pump-Probe Microscopy","Robles FE, Deb S, Vajzovic L, Vora GK, Mruthyunjaya P, Warren WS.","Transl Vis Sci Technol. 2019 Jun 4;8(3):33. doi: 10.1167/tvst.8.3.33. eCollection 2019 May.","Robles FE","Transl Vis Sci Technol","2019","2019/06/12","PMC6549561","","10.1167/tvst.8.3.33"
"31182595","New neural activity patterns emerge with long-term learning","Oby ER, Golub MD, Hennig JA, Degenhart AD, Tyler-Kabara EC, Yu BM, Chase SM, Batista AP.","Proc Natl Acad Sci U S A. 2019 Jul 23;116(30):15210-15215. doi: 10.1073/pnas.1820296116. Epub 2019 Jun 10.","Oby ER","Proc Natl Acad Sci U S A","2019","2019/06/12","PMC6660765","","10.1073/pnas.1820296116"
"31182592","Association between medical cannabis laws and opioid overdose mortality has reversed over time","Shover CL, Davis CS, Gordon SC, Humphreys K.","Proc Natl Acad Sci U S A. 2019 Jun 25;116(26):12624-12626. doi: 10.1073/pnas.1903434116. Epub 2019 Jun 10.","Shover CL","Proc Natl Acad Sci U S A","2019","2019/06/12","PMC6600903","","10.1073/pnas.1903434116"
"31182087","Comprehensive genomic characterization of breast tumors with BRCA1 and BRCA2 mutations","Lal A, Ramazzotti D, Weng Z, Liu K, Ford JM, Sidow A.","BMC Med Genomics. 2019 Jun 10;12(1):84. doi: 10.1186/s12920-019-0545-0.","Lal A","BMC Med Genomics","2019","2019/06/12","PMC6558765","","10.1186/s12920-019-0545-0"
"31181077","Perceived barriers to accessing Female Community Health Volunteers' (FCHV) services among ethnic minority women in Nepal: A qualitative study","Panday S, Bissell P, Teijlingen EV, Simkhada P.","PLoS One. 2019 Jun 10;14(6):e0217070. doi: 10.1371/journal.pone.0217070. eCollection 2019.","Panday S","PLoS One","2019","2019/06/11","PMC6557479","","10.1371/journal.pone.0217070"
"31181068","Physician activism in American politics: The opposition to the Price nomination","Bonica A, Rosenthal H, Rothman DJ.","PLoS One. 2019 Jun 10;14(6):e0215802. doi: 10.1371/journal.pone.0215802. eCollection 2019.","Bonica A","PLoS One","2019","2019/06/11","PMC6557476","","10.1371/journal.pone.0215802"
"31179289","Improvement of Spatial and Non-verbal General Reasoning Abilities in Female Veterinary Medical Students Over the First 64 Weeks of an Integrated Curriculum","Gutierrez JC, Holladay SD, Arzi B, Clarkson C, Larsen R, Srivastava S.","Front Vet Sci. 2019 May 22;6:141. doi: 10.3389/fvets.2019.00141. eCollection 2019.","Gutierrez JC","Front Vet Sci","2019","2019/06/11","PMC6538681","","10.3389/fvets.2019.00141"
"31179225","Second Skin Enabled by Advanced Electronics","Oh JY, Bao Z.","Adv Sci (Weinh). 2019 Apr 1;6(11):1900186. doi: 10.1002/advs.201900186. eCollection 2019 Jun 5.","Oh JY","Adv Sci (Weinh)","2019","2019/06/11","PMC6548954","","10.1002/advs.201900186"
"31179031","Modelling hospital operations: insight from using data from paper registries in the obstetrics ward at a hospital in Addis Ababa, Ethiopia","Bigelow B, Desalegn DN, Salomon JA, Verguet S.","BMJ Glob Health. 2019 May 16;4(3):e001281. doi: 10.1136/bmjgh-2018-001281. eCollection 2019.","Bigelow B","BMJ Glob Health","2019","2019/06/11","PMC6528765","","10.1136/bmjgh-2018-001281"
"31178908","Recent Potential Noninvasive Biomarkers in Necrotizing Enterocolitis","Wang K, Tao G, Sun Z, Sylvester KG.","Gastroenterol Res Pract. 2019 Apr 22;2019:8413698. doi: 10.1155/2019/8413698. eCollection 2019.","Wang K","Gastroenterol Res Pract","2019","2019/06/11","PMC6501130","","10.1155/2019/8413698"
"31177897","Marriage Aspiration, Perceived Marriage Squeeze, and Anomie Among Unmarried Rural Male Migrant Workers in China","Li W, Li S, Feldman MW.","Am J Mens Health. 2019 May-Jun;13(3):1557988319856170. doi: 10.1177/1557988319856170.","Li W","Am J Mens Health","2019","2019/06/11","PMC6558552","","10.1177/1557988319856170"
"31177613","Characterization of P. falciparum dipeptidyl aminopeptidase 3 specificity identifies differences in amino acid preferences between peptide-based substrates and covalent inhibitors","de Vries LE, Sanchez MI, Groborz K, Kuppens L, Poreba M, Lehmann C, Nevins N, Withers-Martinez C, Hirst DJ, Yuan F, Arastu-Kapur S, Horn M, Mares M, Bogyo M, Drag M, Deu E.","FEBS J. 2019 Oct;286(20):3998-4023. doi: 10.1111/febs.14953. Epub 2019 Jun 24.","de Vries LE","FEBS J","2019","2019/06/10","PMC6851853","","10.1111/febs.14953"
"31177223","Episodic-Memory Performance in Machine Learning Modeling for Predicting Cognitive Health Status Classification","Bergeron MF, Landset S, Tarpin-Bernard F, Ashford CB, Khoshgoftaar TM, Ashford JW.","J Alzheimers Dis. 2019;70(1):277-286. doi: 10.3233/JAD-190165.","Bergeron MF","J Alzheimers Dis","2019","2019/06/10","PMC6700609","","10.3233/JAD-190165"
"31177185","Clinical Targets for Continuous Glucose Monitoring Data Interpretation: Recommendations From the International Consensus on Time in Range","Battelino T, Danne T, Bergenstal RM, Amiel SA, Beck R, Biester T, Bosi E, Buckingham BA, Cefalu WT, Close KL, Cobelli C, Dassau E, DeVries JH, Donaghue KC, Dovc K, Doyle FJ 3rd, Garg S, Grunberger G, Heller S, Heinemann L, Hirsch IB, Hovorka R, Jia W, Kordonouri O, Kovatchev B, Kowalski A, Laffel L, Levine B, Mayorov A, Mathieu C, Murphy HR, Nimri R, Nørgaard K, Parkin CG, Renard E, Rodbard D, Saboo B, Schatz D, Stoner K, Urakami T, Weinzimer SA, Phillip M.","Diabetes Care. 2019 Aug;42(8):1593-1603. doi: 10.2337/dci19-0028. Epub 2019 Jun 8.","Battelino T","Diabetes Care","2019","2019/06/10","PMC6973648","","10.2337/dci19-0028"
"31174581","Interventions to improve cardiopulmonary resuscitation: a review of meta-analyses and future agenda","Chalkias A, Ioannidis JPA.","Crit Care. 2019 Jun 7;23(1):210. doi: 10.1186/s13054-019-2495-5.","Chalkias A","Crit Care","2019","2019/06/09","PMC6555964","","10.1186/s13054-019-2495-5"
"31174559","Occupational therapy for epidermolysis bullosa: clinical practice guidelines","Chan JM, Weisman A, King A, Maksomski S, Shotwell C, Bailie C, Weaver H, Bodan R, Guerrero E, Zmazek M, Khuu P.","Orphanet J Rare Dis. 2019 Jun 7;14(1):129. doi: 10.1186/s13023-019-1059-8.","Chan JM","Orphanet J Rare Dis","2019","2019/06/09","PMC6556021","","10.1186/s13023-019-1059-8"
"31174326","Molecular Mechanisms of Cancer-Induced Sleep Disruption","Walker WH 2nd, Borniger JC.","Int J Mol Sci. 2019 Jun 6;20(11):2780. doi: 10.3390/ijms20112780.","Walker WH 2nd","Int J Mol Sci","2019","2019/06/09","PMC6600154","","10.3390/ijms20112780"
"31173612","Endogenous Na+, K+-ATPase inhibitors and CSF [Na+] contribute to migraine formation","Gross NB, Abad N, Lichtstein D, Taron S, Aparicio L, Fonteh AN, Arakaki X, Cowan RP, Grant SC, Harrington MG.","PLoS One. 2019 Jun 7;14(6):e0218041. doi: 10.1371/journal.pone.0218041. eCollection 2019.","Gross NB","PLoS One","2019","2019/06/08","PMC6555523","","10.1371/journal.pone.0218041"
"31173551","Niraparib Maintenance Therapy in Patients With Recurrent Ovarian Cancer After a Partial Response to the Last Platinum-Based Chemotherapy in the ENGOT-OV16/NOVA Trial","Del Campo JM, Matulonis UA, Malander S, Provencher D, Mahner S, Follana P, Waters J, Berek JS, Woie K, Oza AM, Canzler U, Gil-Martin M, Lesoin A, Monk BJ, Lund B, Gilbert L, Wenham RM, Benigno B, Arora S, Hazard SJ, Mirza MR.","J Clin Oncol. 2019 Nov 10;37(32):2968-2973. doi: 10.1200/JCO.18.02238. Epub 2019 Jun 7.","Del Campo JM","J Clin Oncol","2019","2019/06/08","PMC6839909","","10.1200/JCO.18.02238"
"31173472","Second primary malignancies in postpolycythemia vera and postessential thrombocythemia myelofibrosis: A study on 2233 patients","Mora B, Rumi E, Guglielmelli P, Barraco D, Maffioli M, Rambaldi A, Caramella M, Komrokji R, Gotlib J, Kiladjian JJ, Cervantes F, Devos T, Palandri F, De Stefano V, Ruggeri M, Silver RT, Benevolo G, Albano F, Cavalloni C, Pietra D, Barbui T, Rotunno G, Cazzola M, Vannucchi AM, Giorgino T, Passamonti F.","Cancer Med. 2019 Aug;8(9):4089-4092. doi: 10.1002/cam4.2107. Epub 2019 Jun 7.","Mora B","Cancer Med","2019","2019/06/08","PMC6675726","","10.1002/cam4.2107"
"31173130","Deep Learning-Assisted Diagnosis of Cerebral Aneurysms Using the HeadXNet Model","Park A, Chute C, Rajpurkar P, Lou J, Ball RL, Shpanskaya K, Jabarkheel R, Kim LH, McKenna E, Tseng J, Ni J, Wishah F, Wittber F, Hong DS, Wilson TJ, Halabi S, Basu S, Patel BN, Lungren MP, Ng AY, Yeom KW.","JAMA Netw Open. 2019 Jun 5;2(6):e195600. doi: 10.1001/jamanetworkopen.2019.5600.","Park A","JAMA Netw Open","2019","2019/06/08","PMC6563570","","10.1001/jamanetworkopen.2019.5600"
"31172302","Psychological Interventions for Dementia Caregivers: What We Have Achieved, What We Have Learned","Cheng ST, Au A, Losada A, Thompson LW, Gallagher-Thompson D.","Curr Psychiatry Rep. 2019 Jun 6;21(7):59. doi: 10.1007/s11920-019-1045-9.","Cheng ST","Curr Psychiatry Rep","2019","2019/06/08","PMC6554248","","10.1007/s11920-019-1045-9"
"31172187","Family History-Wide Association Study to Identify Clinical and Environmental Risk Factors for Common Chronic Diseases","Rasooly D, Ioannidis JPA, Khoury MJ, Patel CJ.","Am J Epidemiol. 2019 Aug 1;188(8):1563-1568. doi: 10.1093/aje/kwz125.","Rasooly D","Am J Epidemiol","2019","2019/06/08","PMC6670049","","10.1093/aje/kwz125"
"31171997","Transplantation of Mature Photoreceptors in Rodents With Retinal Degeneration","Lorach H, Kang S, Bhuckory MB, Trouillet A, Dalal R, Marmor M, Palanker D.","Transl Vis Sci Technol. 2019 May 30;8(3):30. doi: 10.1167/tvst.8.3.30. eCollection 2019 May.","Lorach H","Transl Vis Sci Technol","2019","2019/06/08","PMC6543858","","10.1167/tvst.8.3.30"
"31171790","Diatomite derived hierarchical hybrid anode for high performance all-solid-state lithium metal batteries","Zhou F, Li Z, Lu YY, Shen B, Guan Y, Wang XX, Yin YC, Zhu BS, Lu LL, Ni Y, Cui Y, Yao HB, Yu SH.","Nat Commun. 2019 Jun 6;10(1):2482. doi: 10.1038/s41467-019-10473-w.","Zhou F","Nat Commun","2019","2019/06/08","PMC6554300","","10.1038/s41467-019-10473-w"
"31171789","Emerging photoluminescence from the dark-exciton phonon replica in monolayer WSe(2)","Li Z, Wang T, Jin C, Lu Z, Lian Z, Meng Y, Blei M, Gao S, Taniguchi T, Watanabe K, Ren T, Tongay S, Yang L, Smirnov D, Cao T, Shi SF.","Nat Commun. 2019 Jun 6;10(1):2469. doi: 10.1038/s41467-019-10477-6.","Li Z","Nat Commun","2019","2019/06/08","PMC6554274","","10.1038/s41467-019-10477-6"
"31171770","Cholinergic neural activity directs retinal layer-specific angiogenesis and blood retinal barrier formation","Weiner GA, Shah SH, Angelopoulos CM, Bartakova AB, Pulido RS, Murphy A, Nudleman E, Daneman R, Goldberg JL.","Nat Commun. 2019 Jun 6;10(1):2477. doi: 10.1038/s41467-019-10219-8.","Weiner GA","Nat Commun","2019","2019/06/08","PMC6554348","","10.1038/s41467-019-10219-8"
"31171641","RUNX3 levels in human hematopoietic progenitors are regulated by aging and dictate erythroid-myeloid balance","Balogh P, Adelman ER, Pluvinage JV, Capaldo BJ, Freeman KC, Singh S, Elagib KE, Nakamura Y, Kurita R, Sashida G, Zunder ER, Li H, Gru AA, Price EA, Schrier SL, Weissman IL, Figueroa ME, Pang WW, Goldfarb AN.","Haematologica. 2020 Apr;105(4):905-913. doi: 10.3324/haematol.2018.208918. Epub 2019 Jun 6.","Balogh P","Haematologica","2020","2019/06/08","PMC7109730","","10.3324/haematol.2018.208918"
"31171037","Malaria smear positivity among Kenyan children peaks at intermediate temperatures as predicted by ecological models","Shah MM, Krystosik AR, Ndenga BA, Mutuku FM, Caldwell JM, Otuka V, Chebii PK, Maina PW, Jembe Z, Ronga C, Bisanzio D, Anyamba A, Damoah R, Ripp K, Jagannathan P, Mordecai EA, LaBeaud AD.","Parasit Vectors. 2019 Jun 6;12(1):288. doi: 10.1186/s13071-019-3547-z.","Shah MM","Parasit Vectors","2019","2019/06/08","PMC6555721","","10.1186/s13071-019-3547-z"
"31171014","The FRAME: an expanded framework for reporting adaptations and modifications to evidence-based interventions","Wiltsey Stirman S, Baumann AA, Miller CJ.","Implement Sci. 2019 Jun 6;14(1):58. doi: 10.1186/s13012-019-0898-y.","Wiltsey Stirman S","Implement Sci","2019","2019/06/08","PMC6554895","","10.1186/s13012-019-0898-y"
"31171003","Rapid energy expenditure estimation for ankle assisted and inclined loaded walking","Slade P, Troutman R, Kochenderfer MJ, Collins SH, Delp SL.","J Neuroeng Rehabil. 2019 Jun 6;16(1):67. doi: 10.1186/s12984-019-0535-7.","Slade P","J Neuroeng Rehabil","2019","2019/06/08","PMC6555733","","10.1186/s12984-019-0535-7"
"31170268","Covalent Plasmodium falciparum-selective proteasome inhibitors exhibit a low propensity for generating resistance in vitro and synergize with multiple antimalarial agents","Stokes BH, Yoo E, Murithi JM, Luth MR, Afanasyev P, da Fonseca PCA, Winzeler EA, Ng CL, Bogyo M, Fidock DA.","PLoS Pathog. 2019 Jun 6;15(6):e1007722. doi: 10.1371/journal.ppat.1007722. eCollection 2019 Jun.","Stokes BH","PLoS Pathog","2019","2019/06/07","PMC6553790","","10.1371/journal.ppat.1007722"
"31170151","Prevalence and risk factors for sexual assault among class 6 female students in unplanned settlements of Nairobi, Kenya: Baseline analysis from the IMPower & Sources of Strength cluster randomized controlled trial","Baiocchi M, Friedberg R, Rosenman E, Amuyunzu-Nyamongo M, Oguda G, Otieno D, Sarnquist C.","PLoS One. 2019 Jun 6;14(6):e0213359. doi: 10.1371/journal.pone.0213359. eCollection 2019.","Baiocchi M","PLoS One","2019","2019/06/07","PMC6553848","","10.1371/journal.pone.0213359"
"31168492","Ripple-related firing of identified deep CA1 pyramidal cells in chronic temporal lobe epilepsy in mice","Marchionni I, Oberoi M, Soltesz I, Alexander A.","Epilepsia Open. 2019 Mar 4;4(2):254-263. doi: 10.1002/epi4.12310. eCollection 2019 Jun.","Marchionni I","Epilepsia Open","2019","2019/06/07","PMC6546014","","10.1002/epi4.12310"
"31168469","Educational Opportunity in Early and Middle Childhood: Using Full Population Administrative Data to Study Variation by Place and Age","Reardon SF.","RSF. 2019 Mar;5(2):40-68. doi: 10.7758/RSF.2019.5.2.03.","Reardon SF","RSF","2019","2019/06/07","PMC6545991","","10.7758/RSF.2019.5.2.03"
"31168468","The American Opportunity Study: A New Infrastructure for Monitoring Outcomes, Evaluating Policy, and Advancing Basic Science","Grusky DB, Hout M, Smeeding TM, Snipp CM.","RSF. 2019 Mar;5(2):20-39. doi: 10.7758/RSF.2019.5.2.02.","Grusky DB","RSF","2019","2019/06/07","PMC6545984","","10.7758/RSF.2019.5.2.02"
"31168411","Fosdagrocorat (PF-04171327) versus prednisone or placebo in rheumatoid arthritis: a randomised, double-blind, multicentre, phase IIb study","Buttgereit F, Strand V, Lee EB, Simon-Campos A, McCabe D, Genet A, Tammara B, Rojo R, Hey-Hadavi J.","RMD Open. 2019 Apr 16;5(1):e000889. doi: 10.1136/rmdopen-2018-000889. eCollection 2019.","Buttgereit F","RMD Open","2019","2019/06/07","PMC6525626","","10.1136/rmdopen-2018-000889"
"31167856","Public, health professional and legislator perspectives on the concept of psychiatric disease: a population-based survey","Tikkinen KAO, Rutanen J, Frances A, Perry BL, Dennis BB, Agarwal A, Maqbool A, Ebrahim S, Leinonen JS, Järvinen TLN, Guyatt GH.","BMJ Open. 2019 Jun 4;9(6):e024265. doi: 10.1136/bmjopen-2018-024265.","Tikkinen KAO","BMJ Open","2019","2019/06/07","PMC6561450","","10.1136/bmjopen-2018-024265"
"31167023","Association of Repetitive Transcranial Magnetic Stimulation Treatment With Subgenual Cingulate Hyperactivity in Patients With Major Depressive Disorder: A Secondary Analysis of a Randomized Clinical Trial","Hadas I, Sun Y, Lioumis P, Zomorrodi R, Jones B, Voineskos D, Downar J, Fitzgerald PB, Blumberger DM, Daskalakis ZJ.","JAMA Netw Open. 2019 Jun 5;2(6):e195578. doi: 10.1001/jamanetworkopen.2019.5578.","Hadas I","JAMA Netw Open","2019","2019/06/06","PMC6551850","","10.1001/jamanetworkopen.2019.5578"
"31167005","The use of complementary and integrative health approaches for chronic musculoskeletal pain in younger US Veterans: An economic evaluation","Herman PM, Yuan AH, Cefalu MS, Chu K, Zeng Q, Marshall N, Lorenz KA, Taylor SL.","PLoS One. 2019 Jun 5;14(6):e0217831. doi: 10.1371/journal.pone.0217831. eCollection 2019.","Herman PM","PLoS One","2019","2019/06/06","PMC6550429","","10.1371/journal.pone.0217831"
"31165776","Pre-Operative Delta-MELD is an Independent Predictor of Higher Mortality following Liver Transplantation","Cholankeril G, Li AA, Dennis BB, Gadiparthi C, Kim D, Toll AE, Maliakkal BJ, Satapathy SK, Nair S, Ahmed A.","Sci Rep. 2019 Jun 5;9(1):8312. doi: 10.1038/s41598-019-44814-y.","Cholankeril G","Sci Rep","2019","2019/06/06","PMC6549161","","10.1038/s41598-019-44814-y"
"31165724","Hydrothermal vents trigger massive phytoplankton blooms in the Southern Ocean","Ardyna M, Lacour L, Sergi S, d'Ovidio F, Sallée JB, Rembauville M, Blain S, Tagliabue A, Schlitzer R, Jeandel C, Arrigo KR, Claustre H.","Nat Commun. 2019 Jun 5;10(1):2451. doi: 10.1038/s41467-019-09973-6.","Ardyna M","Nat Commun","2019","2019/06/06","PMC6549147","","10.1038/s41467-019-09973-6"
"31165428","Consensus Paper: Experimental Neurostimulation of the Cerebellum","Miterko LN, Baker KB, Beckinghausen J, Bradnam LV, Cheng MY, Cooperrider J, DeLong MR, Gornati SV, Hallett M, Heck DH, Hoebeek FE, Kouzani AZ, Kuo SH, Louis ED, Machado A, Manto M, McCambridge AB, Nitsche MA, Taib NOB, Popa T, Tanaka M, Timmann D, Steinberg GK, Wang EH, Wichmann T, Xie T, Sillitoe RV.","Cerebellum. 2019 Dec;18(6):1064-1097. doi: 10.1007/s12311-019-01041-5.","Miterko LN","Cerebellum","2019","2019/06/06","PMC6867990","","10.1007/s12311-019-01041-5"
"31165149","Coalescent Theory of Migration Network Motifs","Alcala N, Goldberg A, Ramakrishnan U, Rosenberg NA.","Mol Biol Evol. 2019 Oct 1;36(10):2358-2374. doi: 10.1093/molbev/msz136.","Alcala N","Mol Biol Evol","2019","2019/06/06","PMC6759081","","10.1093/molbev/msz136"
"31165019","Nanoscale optical and structural characterisation of silk","Ryu M, Honda R, Cernescu A, Vailionis A, Balčytis A, Vongsvivut J, Li JL, Linklater DP, Ivanova EP, Mizeikis V, Tobin MJ, Morikawa J, Juodkazis S.","Beilstein J Nanotechnol. 2019 Apr 23;10:922-929. doi: 10.3762/bjnano.10.93. eCollection 2019.","Ryu M","Beilstein J Nanotechnol","2019","2019/06/06","PMC6541335","","10.3762/bjnano.10.93"
"31164691","Znf703 is a novel RA target in the neural plate border","Janesick A, Tang W, Ampig K, Blumberg B.","Sci Rep. 2019 Jun 4;9(1):8275. doi: 10.1038/s41598-019-44722-1.","Janesick A","Sci Rep","2019","2019/06/06","PMC6547707","","10.1038/s41598-019-44722-1"
"31164649","Remediation of heavy metal contaminated soil by asymmetrical alternating current electrochemistry","Xu J, Liu C, Hsu PC, Zhao J, Wu T, Tang J, Liu K, Cui Y.","Nat Commun. 2019 Jun 4;10(1):2440. doi: 10.1038/s41467-019-10472-x.","Xu J","Nat Commun","2019","2019/06/06","PMC6547649","","10.1038/s41467-019-10472-x"
"31164486","When order sets do not align with clinician workflow: assessing practice patterns in the electronic health record","Li RC, Wang JK, Sharp C, Chen JH.","BMJ Qual Saf. 2019 Dec;28(12):987-996. doi: 10.1136/bmjqs-2018-008968. Epub 2019 Jun 4.","Li RC","BMJ Qual Saf","2019","2019/06/06","PMC6868292","NIHMS1034348","10.1136/bmjqs-2018-008968"
"31164368","Assessing the efficacy, safety and utility of 6-month day-and-night automated closed-loop insulin delivery under free-living conditions compared with insulin pump therapy in children and adolescents with type 1 diabetes: an open-label, multicentre, multinational, single-period, randomised, parallel group study protocol","Musolino G, Allen JM, Hartnell S, Wilinska ME, Tauschmann M, Boughton C, Campbell F, Denvir L, Trevelyan N, Wadwa P, DiMeglio L, Buckingham BA, Weinzimer S, Acerini CL, Hood K, Fox S, Kollman C, Sibayan J, Borgman S, Cheng P, Hovorka R.","BMJ Open. 2019 Jun 3;9(6):e027856. doi: 10.1136/bmjopen-2018-027856.","Musolino G","BMJ Open","2019","2019/06/06","PMC6561428","","10.1136/bmjopen-2018-027856"
"31163596","Ergonomic Challenges Inherent in Neonatal Resuscitation","Yamada NK, Fuerch JH, Halamek LP.","Children (Basel). 2019 Jun 3;6(6):74. doi: 10.3390/children6060074.","Yamada NK","Children (Basel)","2019","2019/06/06","PMC6617094","","10.3390/children6060074"
"31162134","Early Detection of Adverse Drug Reactions in Social Health Networks: A Natural Language Processing Pipeline for Signal Detection","Nikfarjam A, Ransohoff JD, Callahan A, Jones E, Loew B, Kwong BY, Sarin KY, Shah NH.","JMIR Public Health Surveill. 2019 Jun 3;5(2):e11264. doi: 10.2196/11264.","Nikfarjam A","JMIR Public Health Surveill","2019","2019/06/05","PMC6684218","","10.2196/11264"
"31162005","Inconsistency in Diarrhea Measurements when Assessing Intervention Impact in a Non-Blinded Cluster-Randomized Controlled Trial","Najnin N, Leder K, Forbes A, Unicomb L, Qadri F, Ram PK, Winch PJ, Begum F, Biswas S, Parvin T, Yeasmin F, Cravioto A, Luby SP.","Am J Trop Med Hyg. 2019 Jul;101(1):51-58. doi: 10.4269/ajtmh.18-0872.","Najnin N","Am J Trop Med Hyg","2019","2019/06/05","PMC6609177","","10.4269/ajtmh.18-0872"
"31161783","Analysis of Synapses in Cerebral Organoids","Yakoub AM, Sadek M.","Cell Transplant. 2019 Sep-Oct;28(9-10):1173-1182. doi: 10.1177/0963689718822811. Epub 2019 Jun 4.","Yakoub AM","Cell Transplant","2019","2019/06/05","PMC6767899","","10.1177/0963689718822811"
"31161206","The role of country of birth, and genetic and self-identified ancestry, in obesity susceptibility among African and Hispanic Americans","Vishnu A, Belbin GM, Wojcik GL, Bottinger EP, Gignoux CR, Kenny EE, Loos RJF.","Am J Clin Nutr. 2019 Jul 1;110(1):16-23. doi: 10.1093/ajcn/nqz098.","Vishnu A","Am J Clin Nutr","2019","2019/06/05","PMC6599741","","10.1093/ajcn/nqz098"
"31160820","Identification of rare-disease genes using blood transcriptome sequencing and large control cohorts","Frésard L, Smail C, Ferraro NM, Teran NA, Li X, Smith KS, Bonner D, Kernohan KD, Marwaha S, Zappala Z, Balliu B, Davis JR, Liu B, Prybol CJ, Kohler JN, Zastrow DB, Reuter CM, Fisk DG, Grove ME, Davidson JM, Hartley T, Joshi R, Strober BJ, Utiramerur S; Undiagnosed Diseases Network; Care4Rare Canada Consortium, Lind L, Ingelsson E, Battle A, Bejerano G, Bernstein JA, Ashley EA, Boycott KM, Merker JD, Wheeler MT, Montgomery SB.","Nat Med. 2019 Jun;25(6):911-919. doi: 10.1038/s41591-019-0457-8. Epub 2019 Jun 3.","Frésard L","Nat Med","2019","2019/06/05","PMC6634302","NIHMS1527102","10.1038/s41591-019-0457-8"
"31160812","Closed-loop digital meditation improves sustained attention in young adults","Ziegler DA, Simon AJ, Gallen CL, Skinner S, Janowich JR, Volponi JJ, Rolle CE, Mishra J, Kornfield J, Anguera JA, Gazzaley A.","Nat Hum Behav. 2019 Jul;3(7):746-757. doi: 10.1038/s41562-019-0611-9. Epub 2019 Jun 3.","Ziegler DA","Nat Hum Behav","2019","2019/06/05","PMC7534732","NIHMS1527254","10.1038/s41562-019-0611-9"
"31160642","Observations and Projections of Heat Waves in South America","Feron S, Cordero RR, Damiani A, Llanillo PJ, Jorquera J, Sepulveda E, Asencio V, Laroze D, Labbe F, Carrasco J, Torres G.","Sci Rep. 2019 Jun 3;9(1):8173. doi: 10.1038/s41598-019-44614-4.","Feron S","Sci Rep","2019","2019/06/05","PMC6547650","","10.1038/s41598-019-44614-4"
"31160598","Sex-specific association between gut microbiome and fat distribution","Min Y, Ma X, Sankaran K, Ru Y, Chen L, Baiocchi M, Zhu S.","Nat Commun. 2019 Jun 3;10(1):2408. doi: 10.1038/s41467-019-10440-5.","Min Y","Nat Commun","2019","2019/06/05","PMC6546740","","10.1038/s41467-019-10440-5"
"31159924","Genetic diversity of CHC22 clathrin impacts its function in glucose metabolism","Fumagalli M, Camus SM, Diekmann Y, Burke A, Camus MD, Norman PJ, Joseph A, Abi-Rached L, Benazzo A, Rasteiro R, Mathieson I, Topf M, Parham P, Thomas MG, Brodsky FM.","Elife. 2019 Jun 4;8:e41517. doi: 10.7554/eLife.41517.","Fumagalli M","Elife","2019","2019/06/05","PMC6548504","","10.7554/eLife.41517"
"31159267","Synaptic Vesicles Having Large Contact Areas with the Presynaptic Membrane are Preferentially Hemifused at Active Zones of Frog Neuromuscular Junctions Fixed during Synaptic Activity","Jung JH.","Int J Mol Sci. 2019 May 31;20(11):2692. doi: 10.3390/ijms20112692.","Jung JH","Int J Mol Sci","2019","2019/06/05","PMC6600287","","10.3390/ijms20112692"
