PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27604409","CSF profiling of the human brain enriched proteome reveals associations of neuromodulin and neurogranin to Alzheimer's disease","Remnestål J, Just D, Mitsios N, Fredolini C, Mulder J, Schwenk JM, Uhlén M, Kultima K, Ingelsson M, Kilander L, Lannfelt L, Svenningsson P, Nellgård B, Zetterberg H, Blennow K, Nilsson P, Häggmark-Månberg A.","Proteomics Clin Appl. 2016 Dec;10(12):1242-1253. doi: 10.1002/prca.201500150. Epub 2016 Oct 10.","Remnestål J","Proteomics Clin Appl","2016","2016/09/09","PMC5157753","","10.1002/prca.201500150"
"27129145","Heparanase expression upregulates platelet adhesion activity and thrombogenicity","Cui H, Tan YX, Österholm C, Zhang X, Hedin U, Vlodavsky I, Li JP.","Oncotarget. 2016 Jun 28;7(26):39486-39496. doi: 10.18632/oncotarget.8960.","Cui H","Oncotarget","2016","2016/04/30","PMC5129947","","10.18632/oncotarget.8960"
"27776164","Risk of Premenopausal and Postmenopausal Breast Cancer among Multiple Sclerosis Patients","Hajiebrahimi M, Montgomery S, Burkill S, Bahmanyar S.","PLoS One. 2016 Oct 24;11(10):e0165027. doi: 10.1371/journal.pone.0165027. eCollection 2016.","Hajiebrahimi M","PLoS One","2016","2016/10/25","PMC5077134","","10.1371/journal.pone.0165027"
"27774303","HIV-1 transmission between MSM and heterosexuals, and increasing proportions of circulating recombinant forms in the Nordic Countries","Esbjörnsson J, Mild M, Audelin A, Fonager J, Skar H, Bruun Jørgensen L, Liitsola K, Björkman P, Bratt G, Gisslén M, Sönnerborg A, Nielsen C; SPREAD/ESAR Programme, Medstrand P, Albert J.","Virus Evol. 2016 Apr 27;2(1):vew010. doi: 10.1093/ve/vew010. eCollection 2016 Jan.","Esbjörnsson J","Virus Evol","2016","2016/10/25","PMC4989887","","10.1093/ve/vew010"
"27770824","Childhood hospitalisation with infections and later development of ankylosing spondylitis: a national case-control study","Lindström U, Exarchou S, Lie E, Dehlin M, Forsblad-d'Elia H, Askling J, Jacobsson L.","Arthritis Res Ther. 2016 Oct 22;18(1):240. doi: 10.1186/s13075-016-1141-8.","Lindström U","Arthritis Res Ther","2016","2016/10/25","PMC5075148","","10.1186/s13075-016-1141-8"
"31268434","Erratum to: 36th International Symposium on Intensive Care and Emergency Medicine: Brussels, Belgium. 15-18 March 2016","Author et al, Bateman RM, Sharpe MD, Jagger JE, Ellis CG, Solé-Violán J, López-Rodríguez M, Herrera-Ramos E, Ruíz-Hernández J, Borderías L, Horcajada J, González-Quevedo N, Rajas O, Briones M, Rodríguez de Castro F, Rodríguez Gallego C, Esen F, Orhun G, Ergin Ozcan P, Senturk E, Ugur Yilmaz C, Orhan N, Arican N, Kaya M, Kucukerden M, Giris M, Akcan U, Bilgic Gazioglu S, Tuzun E, Riff R, Naamani O, Douvdevani A, Takegawa R, Yoshida H, Hirose T, Yamamoto N, Hagiya H, Ojima M, Akeda Y, Tasaki O, Tomono K, Shimazu T, Ono S, Kubo T, Suda S, Ueno T, Ikeda T, Hirose T, Ogura H, Takahashi H, Ojima M, Kang J, Nakamura Y, Kojima T, Shimazu T, Ikeda T, Suda S, Izutani Y, Ueno T, Ono S, Taniguchi T, O M, Dinter C, Lotz J, Eilers B, Wissmann C, Lott R, Meili MM, Schuetz PS, Hawa H, Sharshir M, Aburageila M, Salahuddin N, Chantziara V, Georgiou S, Tsimogianni A, Alexandropoulos P, Vassi A, Lagiou F, Valta M, Micha G, Chinou E, Michaloudis G, Kodaira A, Ikeda T, Ono S, Ueno T, Suda S, Izutani Y, Imaizumi H, De la Torre-Prados MV, Garcia-De la Torre A, Enguix-Armada A, Puerto-Morlan A, Perez-Valero V, Garcia-Alcantara A, Bolton N, Dudziak J, Bonney S, Tridente A, et al.","Crit Care. 2016 Oct 24;20:347. doi: 10.1186/s13054-016-1358-6. eCollection 2016.","Author et al","Crit Care","2016","2019/07/04","PMC5078922","","10.1186/s13054-016-1358-6"
"27770250","Preoperative anaemia and perioperative red blood cell transfusion as prognostic factors for recurrence and mortality in colorectal cancer-a Swedish cohort study","Mörner ME, Edgren G, Martling A, Gunnarsson U, Egenvall M.","Int J Colorectal Dis. 2017 Feb;32(2):223-232. doi: 10.1007/s00384-016-2678-3. Epub 2016 Oct 21.","Mörner ME","Int J Colorectal Dis","2017","2016/10/23","PMC5285411","","10.1007/s00384-016-2678-3"
"27769212","Validation of the CancerMath prognostic tool for breast cancer in Southeast Asia","Miao H, Hartman M, Verkooijen HM, Taib NA, Wong HS, Subramaniam S, Yip CH, Tan EY, Chan P, Lee SC, Bhoo-Pathy N.","BMC Cancer. 2016 Oct 21;16(1):820. doi: 10.1186/s12885-016-2841-9.","Miao H","BMC Cancer","2016","2016/10/23","PMC5073834","","10.1186/s12885-016-2841-9"
"27769207","Neonatal outcomes in pregnancies resulting from oocyte donation: a cohort study in Sweden","Elenis E, Sydsjö G, Skalkidou A, Lampic C, Svanberg AS.","BMC Pediatr. 2016 Oct 21;16(1):170. doi: 10.1186/s12887-016-0708-5.","Elenis E","BMC Pediatr","2016","2016/10/23","PMC5073900","","10.1186/s12887-016-0708-5"
"27616678","Cell- and region-specific expression of depression-related protein p11 (S100a10) in the brain","Milosevic A, Liebmann T, Knudsen M, Schintu N, Svenningsson P, Greengard P.","J Comp Neurol. 2017 Mar 1;525(4):955-975. doi: 10.1002/cne.24113. Epub 2016 Oct 21.","Milosevic A","J Comp Neurol","2017","2016/09/13","PMC5222728","NIHMS816703","10.1002/cne.24113"
"27250033","Caspase-8 inhibition represses initial human monocyte activation in septic shock model","Oliva-Martin MJ, Sanchez-Abarca LI, Rodhe J, Carrillo-Jimenez A, Vlachos P, Herrera AJ, Garcia-Quintanilla A, Caballero-Velazquez T, Perez-Simon JA, Joseph B, Venero JL.","Oncotarget. 2016 Jun 21;7(25):37456-37470. doi: 10.18632/oncotarget.9648.","Oliva-Martin MJ","Oncotarget","2016","2016/06/03","PMC5122324","","10.18632/oncotarget.9648"
"27231849","Exosomal cancer immunotherapy is independent of MHC molecules on exosomes","Hiltbrunner S, Larssen P, Eldh M, Martinez-Bravo MJ, Wagner AK, Karlsson MC, Gabrielsson S.","Oncotarget. 2016 Jun 21;7(25):38707-38717. doi: 10.18632/oncotarget.9585.","Hiltbrunner S","Oncotarget","2016","2016/05/28","PMC5122422","","10.18632/oncotarget.9585"
"27224912","Genetic heterogeneity in primary and relapsed mantle cell lymphomas: Impact of recurrent CARD11 mutations","Wu C, de Miranda NF, Chen L, Wasik AM, Mansouri L, Jurczak W, Galazka K, Dlugosz-Danecka M, Machaczka M, Zhang H, Peng R, Morin RD, Rosenquist R, Sander B, Pan-Hammarström Q.","Oncotarget. 2016 Jun 21;7(25):38180-38190. doi: 10.18632/oncotarget.9500.","Wu C","Oncotarget","2016","2016/05/26","PMC5122381","","10.18632/oncotarget.9500"
"27203675","Co-option of pre-existing vascular beds in adipose tissue controls tumor growth rates and angiogenesis","Lim S, Hosaka K, Nakamura M, Cao Y.","Oncotarget. 2016 Jun 21;7(25):38282-38291. doi: 10.18632/oncotarget.9436.","Lim S","Oncotarget","2016","2016/05/21","PMC5122389","","10.18632/oncotarget.9436"
"27145283","A global assessment of the male predominance in esophageal adenocarcinoma","Xie SH, Lagergren J.","Oncotarget. 2016 Jun 21;7(25):38876-38883. doi: 10.18632/oncotarget.9113.","Xie SH","Oncotarget","2016","2016/05/05","PMC5122437","","10.18632/oncotarget.9113"
"27768780","Over Expression of NANOS3 and DAZL in Human Embryonic Stem Cells","Panula S, Reda A, Stukenborg JB, Ramathal C, Sukhwani M, Albalushi H, Edsgärd D, Nakamura M, Söder O, Orwig KE, Yamanaka S, Reijo Pera RA, Hovatta O.","PLoS One. 2016 Oct 21;11(10):e0165268. doi: 10.1371/journal.pone.0165268. eCollection 2016.","Panula S","PLoS One","2016","2016/10/22","PMC5074499","","10.1371/journal.pone.0165268"
"27768731","Predictors of Patient Dissatisfaction with Services for Prevention of Mother-To-Child Transmission of HIV in Dar es Salaam, Tanzania","Naburi H, Mujinja P, Kilewo C, Bärnighausen T, Orsini N, Manji K, Biberfeld G, Sando D, Geldsetzer P, Chalamila G, Ekström AM.","PLoS One. 2016 Oct 21;11(10):e0165121. doi: 10.1371/journal.pone.0165121. eCollection 2016.","Naburi H","PLoS One","2016","2016/10/22","PMC5074583","","10.1371/journal.pone.0165121"
"27768720","Risk Factors for Fatal Hyperglycaemia Confirmed by Forensic Postmortem Examination - A Nationwide Cohort in Sweden","Walz L, Jönsson AK, Zilg B, Östgren CJ, Druid H.","PLoS One. 2016 Oct 21;11(10):e0164950. doi: 10.1371/journal.pone.0164950. eCollection 2016.","Walz L","PLoS One","2016","2016/10/22","PMC5074458","","10.1371/journal.pone.0164950"
"27768686","Effect of Insulin Resistance on Monounsaturated Fatty Acid Levels: A Multi-cohort Non-targeted Metabolomics and Mendelian Randomization Study","Nowak C, Salihovic S, Ganna A, Brandmaier S, Tukiainen T, Broeckling CD, Magnusson PK, Prenni JE, Wang-Sattler R, Peters A, Strauch K, Meitinger T, Giedraitis V, Ärnlöv J, Berne C, Gieger C, Ripatti S, Lind L, Pedersen NL, Sundström J, Ingelsson E, Fall T.","PLoS Genet. 2016 Oct 21;12(10):e1006379. doi: 10.1371/journal.pgen.1006379. eCollection 2016 Oct.","Nowak C","PLoS Genet","2016","2016/10/22","PMC5074591","","10.1371/journal.pgen.1006379"
"27768071","A CFSE-based Assay to Study the Migration of Murine Skin Dendritic Cells into Draining Lymph Nodes During Infection with Mycobacterium bovis Bacille Calmette-Guérin","Bollampalli VP, Nylén S, Rothfuchs AG.","J Vis Exp. 2016 Oct 9;(116):54620. doi: 10.3791/54620.","Bollampalli VP","J Vis Exp","2016","2016/10/22","PMC5092184","","10.3791/54620"
"27766113","Triple diagnostics for early detection of ambivalent necrotizing fasciitis","Hietbrink F, Bode LG, Riddez L, Leenen LP, van Dijk MR.","World J Emerg Surg. 2016 Oct 11;11:51. doi: 10.1186/s13017-016-0108-z. eCollection 2016.","Hietbrink F","World J Emerg Surg","2016","2016/10/22","PMC5057419","","10.1186/s13017-016-0108-z"
"27765049","Development and psychometric evaluation of a context-based parental self-efficacy instrument for healthy dietary and physical activity behaviors in preschool children","Bohman B, Rasmussen F, Ghaderi A.","Int J Behav Nutr Phys Act. 2016 Oct 20;13(1):110. doi: 10.1186/s12966-016-0438-y.","Bohman B","Int J Behav Nutr Phys Act","2016","2016/10/22","PMC5072306","","10.1186/s12966-016-0438-y"
"27474782","A novel high mobility group box 1 neutralizing chimeric antibody attenuates drug-induced liver injury and postinjury inflammation in mice","Lundbäck P, Lea JD, Sowinska A, Ottosson L, Fürst CM, Steen J, Aulin C, Clarke JI, Kipar A, Klevenvall L, Yang H, Palmblad K, Park BK, Tracey KJ, Blom AM, Andersson U, Antoine DJ, Erlandsson Harris H.","Hepatology. 2016 Nov;64(5):1699-1710. doi: 10.1002/hep.28736. Epub 2016 Sep 1.","Lundbäck P","Hepatology","2016","2016/07/31","PMC5082559","","10.1002/hep.28736"
"27764188","Running Opposes the Effects of Social Isolation on Synaptic Plasticity and Transmission in a Rat Model of Depression","Gómez-Galán M, Femenía T, Åberg E, Graae L, Van Eeckhaut A, Smolders I, Brené S, Lindskog M.","PLoS One. 2016 Oct 20;11(10):e0165071. doi: 10.1371/journal.pone.0165071. eCollection 2016.","Gómez-Galán M","PLoS One","2016","2016/10/21","PMC5072675","","10.1371/journal.pone.0165071"
"27764093","High Caveolin-1 Expression in Tumor Stroma Is Associated with a Favourable Outcome in Prostate Cancer Patients Managed by Watchful Waiting","Hammarsten P, Dahl Scherdin T, Hägglöf C, Andersson P, Wikström P, Stattin P, Egevad L, Granfors T, Bergh A.","PLoS One. 2016 Oct 20;11(10):e0164016. doi: 10.1371/journal.pone.0164016. eCollection 2016.","Hammarsten P","PLoS One","2016","2016/10/21","PMC5072718","","10.1371/journal.pone.0164016"
"27763623","Change in health status in COPD: a seven-year follow-up cohort study","Sundh J, Montgomery S, Hasselgren M, Kämpe M, Janson C, Ställberg B, Lisspers K.","NPJ Prim Care Respir Med. 2016 Oct 20;26:16073. doi: 10.1038/npjpcrm.2016.73.","Sundh J","NPJ Prim Care Respir Med","2016","2016/10/21","PMC5072388","","10.1038/npjpcrm.2016.73"
"27761713","Rescue ALPPS is efficient and safe after failed portal vein occlusion in patients with colorectal liver metastases","Sparrelid E, Gilg S, Brismar TB, Lundell L, Isaksson B.","Langenbecks Arch Surg. 2017 Feb;402(1):69-75. doi: 10.1007/s00423-016-1524-y. Epub 2016 Oct 19.","Sparrelid E","Langenbecks Arch Surg","2017","2016/10/21","PMC5309264","","10.1007/s00423-016-1524-y"
"27761234","The elimination half-life of crystalloid fluid is shorter in female than in male volunteers: a retrospective population kinetic analysis","Hahn RG.","Biol Sex Differ. 2016 Oct 7;7:54. doi: 10.1186/s13293-016-0105-7. eCollection 2016.","Hahn RG","Biol Sex Differ","2016","2016/10/21","PMC5055668","","10.1186/s13293-016-0105-7"
"27761124","Executive Cognitive Functioning and Cardiovascular Autonomic Regulation in a Population-Based Sample of Working Adults","Stenfors CU, Hanson LM, Theorell T, Osika WS.","Front Psychol. 2016 Oct 5;7:1536. doi: 10.3389/fpsyg.2016.01536. eCollection 2016.","Stenfors CU","Front Psychol","2016","2016/10/21","PMC5050226","","10.3389/fpsyg.2016.01536"
"27760868","Rituximab in multiple sclerosis: A retrospective observational study on safety and efficacy","Salzer J, Svenningsson R, Alping P, Novakova L, Björck A, Fink K, Islam-Jakobsson P, Malmeström C, Axelsson M, Vågberg M, Sundström P, Lycke J, Piehl F, Svenningsson A.","Neurology. 2016 Nov 15;87(20):2074-2081. doi: 10.1212/WNL.0000000000003331. Epub 2016 Oct 19.","Salzer J","Neurology","2016","2016/10/21","PMC5109942","","10.1212/WNL.0000000000003331"
"27760161","The Transcriptome of Rhabdomyosarcoma Cells Infected with Cytolytic and Non-Cytolytic Variants of Coxsackievirus B2 Ohio-1","Sävneby A, Luthman J, Nordenskjöld F, Andersson B, Lindberg AM.","PLoS One. 2016 Oct 19;11(10):e0164548. doi: 10.1371/journal.pone.0164548. eCollection 2016.","Sävneby A","PLoS One","2016","2016/10/21","PMC5070843","","10.1371/journal.pone.0164548"
"27760000","Who benefits from putting family life into ice?","Hovatta O.","Ups J Med Sci. 2016 Nov;121(4):208-210. doi: 10.1080/03009734.2016.1219432. Epub 2016 Oct 19.","Hovatta O","Ups J Med Sci","2016","2016/10/21","PMC5098482","","10.1080/03009734.2016.1219432"
"27759105","Nondestructive, real-time determination and visualization of cellulose, hemicellulose and lignin by luminescent oligothiophenes","Choong FX, Bäck M, Steiner SE, Melican K, Nilsson KP, Edlund U, Richter-Dahlfors A.","Sci Rep. 2016 Oct 19;6:35578. doi: 10.1038/srep35578.","Choong FX","Sci Rep","2016","2016/10/21","PMC5069672","","10.1038/srep35578"
"27759057","Hepatic 3D spheroid models for the detection and study of compounds with cholestatic liability","Hendriks DF, Fredriksson Puigvert L, Messner S, Mortiz W, Ingelman-Sundberg M.","Sci Rep. 2016 Oct 19;6:35434. doi: 10.1038/srep35434.","Hendriks DF","Sci Rep","2016","2016/10/21","PMC5069690","","10.1038/srep35434"
"27757542","Incidence of IP and risk of malignant transformation in the Swedish population 1960-2010","Elliot A, Marklund L, Håkansson N, Song H, Ye W, Stjärne P, Hammarstedt-Nordenvall L.","Eur Arch Otorhinolaryngol. 2017 Mar;274(3):1445-1448. doi: 10.1007/s00405-016-4321-x. Epub 2016 Oct 18.","Elliot A","Eur Arch Otorhinolaryngol","2017","2016/10/21","PMC5309288","","10.1007/s00405-016-4321-x"
"27757051","Prevalence and comorbidity of relapsing polychondritis","Ludvigsson JF, van Vollenhoven R.","Clin Epidemiol. 2016 Sep 30;8:361-362. doi: 10.2147/CLEP.S121272. eCollection 2016.","Ludvigsson JF","Clin Epidemiol","2016","2016/10/21","PMC5053386","","10.2147/CLEP.S121272"
"27757037","Pain management in patients with Parkinson's disease: challenges and solutions","Skogar O, Lokk J.","J Multidiscip Healthc. 2016 Sep 30;9:469-479. doi: 10.2147/JMDH.S105857. eCollection 2016.","Skogar O","J Multidiscip Healthc","2016","2016/10/21","PMC5053370","","10.2147/JMDH.S105857"
"27756431","The impact of in situ breast cancer and family history on risk of subsequent breast cancer events and mortality - a population-based study from Sweden","Sackey H, Hui M, Czene K, Verkooijen H, Edgren G, Frisell J, Hartman M.","Breast Cancer Res. 2016 Oct 18;18(1):105. doi: 10.1186/s13058-016-0764-7.","Sackey H","Breast Cancer Res","2016","2016/10/21","PMC5069805","","10.1186/s13058-016-0764-7"
"27756413","Fat and vitamin intakes during pregnancy have stronger relations with a pro-inflammatory maternal microbiota than does carbohydrate intake","Mandal S, Godfrey KM, McDonald D, Treuren WV, Bjørnholt JV, Midtvedt T, Moen B, Rudi K, Knight R, Brantsæter AL, Peddada SD, Eggesbø M.","Microbiome. 2016 Oct 19;4(1):55. doi: 10.1186/s40168-016-0200-3.","Mandal S","Microbiome","2016","2016/10/21","PMC5070355","","10.1186/s40168-016-0200-3"
"27756348","Does lean muddy the quality improvement waters? A qualitative study of how a hospital management team understands lean in the context of quality improvement","Savage C, Parke L, von Knorring M, Mazzocato P.","BMC Health Serv Res. 2016 Oct 19;16(1):588. doi: 10.1186/s12913-016-1838-z.","Savage C","BMC Health Serv Res","2016","2016/10/21","PMC5069852","","10.1186/s12913-016-1838-z"
"27756323","Excerpts from the 1st international NTNU symposium on current and future clinical biomarkers of cancer: innovation and implementation, June 16th and 17th 2016, Trondheim, Norway","Robles AI, Olsen KS, Tsui DW, Georgoulias V, Creaney J, Dobra K, Vyberg M, Minato N, Anders RA, Børresen-Dale AL, Zhou J, Sætrom P, Nielsen BS, Kirschner MB, Krokan HE, Papadimitrakopoulou V, Tsamardinos I, Røe OD.","J Transl Med. 2016 Oct 19;14(1):295. doi: 10.1186/s12967-016-1059-6.","Robles AI","J Transl Med","2016","2016/10/21","PMC5069785","","10.1186/s12967-016-1059-6"
"27756305","BcsZ inhibits biofilm phenotypes and promotes virulence by blocking cellulose production in Salmonella enterica serovar Typhimurium","Ahmad I, Rouf SF, Sun L, Cimdins A, Shafeeq S, Le Guyon S, Schottkowski M, Rhen M, Römling U.","Microb Cell Fact. 2016 Oct 19;15(1):177. doi: 10.1186/s12934-016-0576-6.","Ahmad I","Microb Cell Fact","2016","2016/10/21","PMC5070118","","10.1186/s12934-016-0576-6"
"26782057","Cerebrospinal fluid metabolomics identifies a key role of isocitrate dehydrogenase in bipolar disorder: evidence in support of mitochondrial dysfunction hypothesis","Yoshimi N, Futamura T, Bergen SE, Iwayama Y, Ishima T, Sellgren C, Ekman CJ, Jakobsson J, Pålsson E, Kakumoto K, Ohgi Y, Yoshikawa T, Landén M, Hashimoto K.","Mol Psychiatry. 2016 Nov;21(11):1504-1510. doi: 10.1038/mp.2015.217. Epub 2016 Jan 19.","Yoshimi N","Mol Psychiatry","2016","2016/01/20","PMC5078854","","10.1038/mp.2015.217"
"27755550","The Ser82 RAGE Variant Affects Lung Function and Serum RAGE in Smokers and sRAGE Production In Vitro","Miller S, Henry AP, Hodge E, Kheirallah AK, Billington CK, Rimington TL, Bhaker SK, Obeidat M, Melén E, Merid SK, Swan C, Gowland C, Nelson CP, Stewart CE, Bolton CE, Kilty I, Malarstig A, Parker SG, Moffatt MF, Wardlaw AJ, Hall IP, Sayers I.","PLoS One. 2016 Oct 18;11(10):e0164041. doi: 10.1371/journal.pone.0164041. eCollection 2016.","Miller S","PLoS One","2016","2016/10/19","PMC5068780","","10.1371/journal.pone.0164041"
"27754487","Exome chip analyses in adult attention deficit hyperactivity disorder","Zayats T, Jacobsen KK, Kleppe R, Jacob CP, Kittel-Schneider S, Ribasés M, Ramos-Quiroga JA, Richarte V, Casas M, Mota NR, Grevet EH, Klein M, Corominas J, Bralten J, Galesloot T, Vasquez AA, Herms S, Forstner AJ, Larsson H, Breen G, Asherson P, Gross-Lesch S, Lesch KP, Cichon S, Gabrielsen MB, Holmen OL, Bau CH, Buitelaar J, Kiemeney L, Faraone SV, Cormand B, Franke B, Reif A, Haavik J, Johansson S.","Transl Psychiatry. 2016 Oct 18;6(10):e923. doi: 10.1038/tp.2016.196.","Zayats T","Transl Psychiatry","2016","2016/10/19","PMC5315553","","10.1038/tp.2016.196"
"27754327","The Importance of Patient-Specific Factors for Hepatic Drug Response and Toxicity","Lauschke VM, Ingelman-Sundberg M.","Int J Mol Sci. 2016 Oct 12;17(10):1714. doi: 10.3390/ijms17101714.","Lauschke VM","Int J Mol Sci","2016","2016/10/19","PMC5085745","","10.3390/ijms17101714"
"27752363","How well can morphology assess cell death modality? A proteomics study","Chernobrovkin AL, Zubarev RA.","Cell Death Discov. 2016 Oct 3;2:16068. doi: 10.1038/cddiscovery.2016.68. eCollection 2016.","Chernobrovkin AL","Cell Death Discov","2016","2016/10/19","PMC5045961","","10.1038/cddiscovery.2016.68"
"27752355","Cardiac involvement in adult and juvenile idiopathic inflammatory myopathies","Schwartz T, Diederichsen LP, Lundberg IE, Sjaastad I, Sanner H.","RMD Open. 2016 Sep 27;2(2):e000291. doi: 10.1136/rmdopen-2016-000291. eCollection 2016.","Schwartz T","RMD Open","2016","2016/10/19","PMC5051430","","10.1136/rmdopen-2016-000291"
"27525551","CD4+ T cells with an activated and exhausted phenotype distinguish immunodeficiency during aviremic HIV-2 infection","Buggert M, Frederiksen J, Lund O, Betts MR, Biague A, Nielsen M, Tauriainen J, Norrgren H, Medstrand P, Karlsson AC, Jansson M; SWEGUB CORE group.","AIDS. 2016 Oct 23;30(16):2415-2426. doi: 10.1097/QAD.0000000000001223.","Buggert M","AIDS","2016","2016/08/16","PMC5051526","","10.1097/QAD.0000000000001223"
"26786413","Prenatal parental depression and preterm birth: a national cohort study","Liu C, Cnattingius S, Bergström M, Östberg V, Hjern A.","BJOG. 2016 Nov;123(12):1973-1982. doi: 10.1111/1471-0528.13891. Epub 2016 Jan 19.","Liu C","BJOG","2016","2016/01/21","PMC5096244","","10.1111/1471-0528.13891"
"27749717","Value-Based Health Care for Chronic Care: Aligning Outcomes Measurement with the Patient Perspective","Ebbevi D, Forsberg HH, Essén A, Ernestam S.","Qual Manag Health Care. 2016 Oct/Dec;25(4):203-212. doi: 10.1097/QMH.0000000000000115.","Ebbevi D","Qual Manag Health Care","2016","2016/10/18","PMC5054973","","10.1097/QMH.0000000000000115"
"27749561","Long-term effectiveness of unboosted atazanavir plus abacavir/lamivudine in subjects with virological suppression: A prospective cohort study","Llibre JM, Cozzi-Lepri A, Pedersen C, Ristola M, Losso M, Mocroft A, Mitsura V, Falconer K, Maltez F, Beniowski M, Vullo V, Hassoun G, Kuzovatova E, Szlavik J, Kuznetsova A, Stellbrink HJ, Duvivier C, Edwards S, Laut K, Paredes R; EuroSIDA Study.","Medicine (Baltimore). 2016 Oct;95(40):e5020. doi: 10.1097/MD.0000000000005020.","Llibre JM","Medicine (Baltimore)","2016","2016/10/18","PMC5059063","","10.1097/MD.0000000000005020"
"27749548","Persistence to antihypertensive drug classes: A cohort study using the Swedish Primary Care Cardiovascular Database (SPCCD)","Qvarnström M, Kahan T, Kieler H, Brandt L, Hasselström J, Boström KB, Manhem K, Hjerpe P, Wettermark B.","Medicine (Baltimore). 2016 Oct;95(40):e4908. doi: 10.1097/MD.0000000000004908.","Qvarnström M","Medicine (Baltimore)","2016","2016/10/18","PMC5059050","","10.1097/MD.0000000000004908"
"27748563","Effects of subtle cognitive manipulations on placebo analgesia - An implicit priming study","Rosén A, Yi J, Kirsch I, Kaptchuk TJ, Ingvar M, Jensen KB.","Eur J Pain. 2017 Apr;21(4):594-604. doi: 10.1002/ejp.961. Epub 2016 Oct 17.","Rosén A","Eur J Pain","2017","2016/10/18","PMC5363385","","10.1002/ejp.961"
"27747395","Physical activity and incident type 2 diabetes mellitus: a systematic review and dose-response meta-analysis of prospective cohort studies","Smith AD, Crippa A, Woodcock J, Brage S.","Diabetologia. 2016 Dec;59(12):2527-2545. doi: 10.1007/s00125-016-4079-0. Epub 2016 Oct 17.","Smith AD","Diabetologia","2016","2016/10/18","PMC6207340","EMS80256","10.1007/s00125-016-4079-0"
"27747285","Endoscopic sphincterotomy and risk of cholangiocarcinoma: a population-based cohort study in Finland and Sweden","Strömberg C, Böckelman C, Song H, Ye W, Pukkala E, Haglund C, Nilsson M.","Endosc Int Open. 2016 Oct;4(10):E1096-E1100. doi: 10.1055/s-0042-114982. Epub 2016 Sep 14.","Strömberg C","Endosc Int Open","2016","2016/10/18","PMC5063738","","10.1055/s-0042-114982"
"27746913","Cultural adaptation and validation of Stroke Impact Scale 3.0 version in Uganda: A small-scale study","Kamwesiga JT, von Koch L, Kottorp A, Guidetti S.","SAGE Open Med. 2016 Sep 29;4:2050312116671859. doi: 10.1177/2050312116671859. eCollection 2016.","Kamwesiga JT","SAGE Open Med","2016","2016/10/18","PMC5046200","","10.1177/2050312116671859"
"27746707","Large-scale untargeted LC-MS metabolomics data correction using between-batch feature alignment and cluster-based within-batch signal intensity drift correction","Brunius C, Shi L, Landberg R.","Metabolomics. 2016;12(11):173. doi: 10.1007/s11306-016-1124-4. Epub 2016 Sep 22.","Brunius C","Metabolomics","2016","2016/10/18","PMC5031781","","10.1007/s11306-016-1124-4"
"27746664","National Human Research Ethics: A Preliminary Comparative Case Study of Germany, Great Britain, Romania, and Sweden","Gallagher B, Berman AH, Bieganski J, Jones AD, Foca L, Raikes B, Schiratzki J, Urban M, Ullman S.","Ethics Behav. 2016 Oct 2;26(7):586-606. doi: 10.1080/10508422.2015.1096207. Epub 2015 Nov 3.","Gallagher B","Ethics Behav","2016","2016/10/18","PMC5044765","","10.1080/10508422.2015.1096207"
"27745832","Periodontal Ehlers-Danlos Syndrome Is Caused by Mutations in C1R and C1S, which Encode Subcomponents C1r and C1s of Complement","Kapferer-Seebacher I, Pepin M, Werner R, Aitman TJ, Nordgren A, Stoiber H, Thielens N, Gaboriaud C, Amberger A, Schossig A, Gruber R, Giunta C, Bamshad M, Björck E, Chen C, Chitayat D, Dorschner M, Schmitt-Egenolf M, Hale CJ, Hanna D, Hennies HC, Heiss-Kisielewsky I, Lindstrand A, Lundberg P, Mitchell AL, Nickerson DA, Reinstein E, Rohrbach M, Romani N, Schmuth M, Silver R, Taylan F, Vandersteen A, Vandrovcova J, Weerakkody R, Yang M, Pope FM; Molecular Basis of Periodontal EDS Consortium, Byers PH, Zschocke J.","Am J Hum Genet. 2016 Nov 3;99(5):1005-1014. doi: 10.1016/j.ajhg.2016.08.019. Epub 2016 Oct 13.","Kapferer-Seebacher I","Am J Hum Genet","2016","2016/10/18","PMC5097948","","10.1016/j.ajhg.2016.08.019"
"27745552","Does mode of follow-up influence contraceptive use after medical abortion in a low-resource setting? Secondary outcome analysis of a non-inferiority randomized controlled trial","Paul M, Iyengar SD, Essén B, Gemzell-Danielsson K, Iyengar K, Bring J, Klingberg-Allvin M.","BMC Public Health. 2016 Oct 17;16(1):1087. doi: 10.1186/s12889-016-3726-1.","Paul M","BMC Public Health","2016","2016/10/18","PMC5066281","","10.1186/s12889-016-3726-1"
