PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26682025","Noxious electrical stimulation of the pelvic floor and vagina induces transient voiding dysfunction in a rabbit survival model of pelvic floor dystonia","Dobberfuhl AD, Spettel S, Schuler C, Levin RM, Dubin AH, De EJ.","Korean J Urol. 2015 Dec;56(12):837-44. doi: 10.4111/kju.2015.56.12.837. Epub 2015 Nov 26.","Dobberfuhl AD","Korean J Urol","2015","2015/12/19","PMC4681762","","10.4111/kju.2015.56.12.837"
"26679749","Degradation in carbon stocks near tropical forest edges","Chaplin-Kramer R, Ramler I, Sharp R, Haddad NM, Gerber JS, West PC, Mandle L, Engstrom P, Baccini A, Sim S, Mueller C, King H.","Nat Commun. 2015 Dec 18;6:10158. doi: 10.1038/ncomms10158.","Chaplin-Kramer R","Nat Commun","2015","2015/12/19","PMC4703854","","10.1038/ncomms10158"
"26679295","The Feasibility, Acceptability, and Efficacy of Delivering Internet-Based Self-Help and Guided Self-Help Interventions for Generalized Anxiety Disorder to Indian University Students: Design of a Randomized Controlled Trial","Kanuri N, Newman MG, Ruzek JI, Kuhn E, Manjula M, Jones M, Thomas N, Abbott JA, Sharma S, Taylor CB.","JMIR Res Protoc. 2015 Dec 11;4(4):e136. doi: 10.2196/resprot.4783.","Kanuri N","JMIR Res Protoc","2015","2015/12/19","PMC4704912","","10.2196/resprot.4783"
"26678487","Formal Comment on Schorr GS, Falcone EA, Moretti DJ, Andrews RD (2014) First Long-Term Behavioral Records from Cuvier's Beaked Whales (Ziphius cavirostris) Reveal Record-Breaking Dives. PLoS ONE 9(3): e92633. doi:10.1371/journal.pone.0092633","Tyack PL, Calambokidis J, Friedlaender A, Goldbogen J, Southall B.","PLoS One. 2015 Dec 17;10(12):e0142287. doi: 10.1371/journal.pone.0142287. eCollection 2015.","Tyack PL","PLoS One","2015","2015/12/19","PMC4683059","","10.1371/journal.pone.0142287"
"26678048","The Inflammatory Transcription Factors NFκB, STAT1 and STAT3 Drive Age-Associated Transcriptional Changes in the Human Kidney","O'Brown ZK, Van Nostrand EL, Higgins JP, Kim SK.","PLoS Genet. 2015 Dec 17;11(12):e1005734. doi: 10.1371/journal.pgen.1005734. eCollection 2015 Dec.","O'Brown ZK","PLoS Genet","2015","2015/12/19","PMC4682820","","10.1371/journal.pgen.1005734"
"26677855","Genome-Wide Scan Informed by Age-Related Disease Identifies Loci for Exceptional Human Longevity","Fortney K, Dobriban E, Garagnani P, Pirazzini C, Monti D, Mari D, Atzmon G, Barzilai N, Franceschi C, Owen AB, Kim SK.","PLoS Genet. 2015 Dec 17;11(12):e1005728. doi: 10.1371/journal.pgen.1005728. eCollection 2015 Dec.","Fortney K","PLoS Genet","2015","2015/12/19","PMC4683064","","10.1371/journal.pgen.1005728"
"26677412","Overvaluation of shape and weight in adolescents with anorexia nervosa: does shape concern or weight concern matter more for treatment outcome?","Byrne CE, Kass AE, Accurso EC, Fischer S, O'Brien S, Goodyear A, Lock J, Le Grange D.","J Eat Disord. 2015 Dec 16;3:49. doi: 10.1186/s40337-015-0086-7. eCollection 2015.","Byrne CE","J Eat Disord","2015","2015/12/18","PMC4681038","","10.1186/s40337-015-0086-7"
"26675721","DDX5 and its associated lncRNA Rmrp modulate TH17 cell effector functions","Huang W, Thomas B, Flynn RA, Gavzy SJ, Wu L, Kim SV, Hall JA, Miraldi ER, Ng CP, Rigo F, Meadows S, Montoya NR, Herrera NG, Domingos AI, Rastinejad F, Myers RM, Fuller-Pace FV, Bonneau R, Chang HY, Acuto O, Littman DR.","Nature. 2015 Dec 24;528(7583):517-22. doi: 10.1038/nature16193. Epub 2015 Dec 16.","Huang W","Nature","2015","2015/12/18","PMC4762670","NIHMS735485","10.1038/nature16193"
"26675669","IL-33 reflects dynamics of disease activity in patients with autoimmune hemolytic anemia by regulating autoantibody production","Bu X, Zhang T, Wang C, Ren T, Wen Z.","J Transl Med. 2015 Dec 16;13:381. doi: 10.1186/s12967-015-0745-0.","Bu X","J Transl Med","2015","2015/12/18","PMC4681137","","10.1186/s12967-015-0745-0"
"26675010","Optimal screening and donor management in a public stool bank","Kazerouni A, Burgess J, Burns LJ, Wein LM.","Microbiome. 2015 Dec 17;3:75. doi: 10.1186/s40168-015-0140-3.","Kazerouni A","Microbiome","2015","2015/12/18","PMC4682266","","10.1186/s40168-015-0140-3"
"26674652","The Effect of Intra-articular Corticosteroids on Articular Cartilage: A Systematic Review","Wernecke C, Braun HJ, Dragoo JL.","Orthop J Sports Med. 2015 Apr 27;3(5):2325967115581163. doi: 10.1177/2325967115581163. eCollection 2015 May.","Wernecke C","Orthop J Sports Med","2015","2015/12/18","PMC4622344","","10.1177/2325967115581163"
"26673410","Development and validation of an immunohistochemistry assay to assess glucocorticoid receptor expression for clinical trials of mifepristone in breast cancer","Baker GM, Murphy T, Block T, Nguyen D, Lynch FJ.","Cancer Manag Res. 2015 Dec 4;7:361-8. doi: 10.2147/CMAR.S91546. eCollection 2015.","Baker GM","Cancer Manag Res","2015","2015/12/18","PMC4675647","","10.2147/CMAR.S91546"
"26672080","Efficacy and Safety of Vorapaxar in Non-ST-Segment Elevation Acute Coronary Syndrome Patients Undergoing Noncardiac Surgery","van Diepen S, Tricoci P, Podder M, Westerhout CM, Aylward PE, Held C, Van de Werf F, Strony J, Wallentin L, Moliterno DJ, White HD, Mahaffey KW, Harrington RA, Armstrong PW.","J Am Heart Assoc. 2015 Dec 15;4(12):e002546. doi: 10.1161/JAHA.115.002546.","van Diepen S","J Am Heart Assoc","2015","2015/12/17","PMC4845287","","10.1161/JAHA.115.002546"
"26670386","Suppression of Drug Resistance in Dengue Virus","Mateo R, Nagamine CM, Kirkegaard K.","mBio. 2015 Dec 15;6(6):e01960-15. doi: 10.1128/mBio.01960-15.","Mateo R","mBio","2015","2015/12/17","PMC4701834","","10.1128/mBio.01960-15"
"26670275","A shortened verbal autopsy instrument for use in routine mortality surveillance systems","Serina P, Riley I, Stewart A, Flaxman AD, Lozano R, Mooney MD, Luning R, Hernandez B, Black R, Ahuja R, Alam N, Alam SS, Ali SM, Atkinson C, Baqui AH, Chowdhury HR, Dandona L, Dandona R, Dantzer E, Darmstadt GL, Das V, Dhingra U, Dutta A, Fawzi W, Freeman M, Gamage S, Gomez S, Hensman D, James SL, Joshi R, Kalter HD, Kumar A, Kumar V, Lucero M, Mehta S, Neal B, Ohno SL, Phillips D, Pierce K, Prasad R, Praveen D, Premji Z, Ramirez-Villalobos D, Rampatige R, Remolador H, Romero M, Said M, Sanvictores D, Sazawal S, Streatfield PK, Tallo V, Vadhatpour A, Wijesekara N, Murray CJ, Lopez AD.","BMC Med. 2015 Dec 16;13:302. doi: 10.1186/s12916-015-0528-8.","Serina P","BMC Med","2015","2015/12/17","PMC4681088","","10.1186/s12916-015-0528-8"
"26669566","Systematic review and meta-analysis of serious infections with tofacitinib and biologic disease-modifying antirheumatic drug treatment in rheumatoid arthritis clinical trials","Strand V, Ahadieh S, French J, Geier J, Krishnaswami S, Menon S, Checchio T, Tensfeldt TG, Hoffman E, Riese R, Boy M, Gómez-Reino JJ.","Arthritis Res Ther. 2015 Dec 15;17:362. doi: 10.1186/s13075-015-0880-2.","Strand V","Arthritis Res Ther","2015","2015/12/17","PMC4704538","","10.1186/s13075-015-0880-2"
"26668733","Bioacoustics for species management: two case studies with a Hawaiian forest bird","Sebastián-González E, Pang-Ching J, Barbosa JM, Hart P.","Ecol Evol. 2015 Oct 5;5(20):4696-705. doi: 10.1002/ece3.1743. eCollection 2015 Oct.","Sebastián-González E","Ecol Evol","2015","2015/12/16","PMC4670053","","10.1002/ece3.1743"
"26668032","Increased Morbidity and Mortality in Domestic Animals Eating Dropped and Bitten Fruit in Bangladeshi Villages: Implications for Zoonotic Disease Transmission","Openshaw JJ, Hegde S, Sazzad HM, Khan SU, Hossain MJ, Epstein JH, Daszak P, Gurley ES, Luby SP.","Ecohealth. 2016 Mar;13(1):39-48. doi: 10.1007/s10393-015-1080-x. Epub 2015 Dec 14.","Openshaw JJ","Ecohealth","2016","2015/12/16","PMC4940180","NIHMS771103","10.1007/s10393-015-1080-x"
"26667014","Associations between stress disorders and cardiovascular disease events in the Danish population","Gradus JL, Farkas DK, Svensson E, Ehrenstein V, Lash TL, Milstein A, Adler N, Sørensen HT.","BMJ Open. 2015 Dec 14;5(12):e009334. doi: 10.1136/bmjopen-2015-009334.","Gradus JL","BMJ Open","2015","2015/12/16","PMC4679888","","10.1136/bmjopen-2015-009334"
"26665176","Earthquake detection through computationally efficient similarity search","Yoon CE, O'Reilly O, Bergen KJ, Beroza GC.","Sci Adv. 2015 Dec 4;1(11):e1501057. doi: 10.1126/sciadv.1501057. eCollection 2015 Dec.","Yoon CE","Sci Adv","2015","2015/12/15","PMC4672764","","10.1126/sciadv.1501057"
"26665019","Shared Medical Appointments: A Portal for Nutrition and Culinary Education in Primary Care-A Pilot Feasibility Project","Delichatsios HK, Hauser ME, Burgess JD, Eisenberg DM.","Glob Adv Health Med. 2015 Nov;4(6):22-6. doi: 10.7453/gahmj.2015.060. Epub 2015 Nov 1.","Delichatsios HK","Glob Adv Health Med","2015","2015/12/15","PMC4653594","","10.7453/gahmj.2015.060"
"26664815","Time domain simulations of preliminary breakdown pulses in natural lightning","Carlson BE, Liang C, Bitzer P, Christian H.","J Geophys Res Atmos. 2015 Jun 16;120(11):5316-5333. doi: 10.1002/2014JD022765. Epub 2015 Jun 1.","Carlson BE","J Geophys Res Atmos","2015","2015/12/15","PMC4671453","","10.1002/2014JD022765"
"26664557","Ribosomal protein and biogenesis factors affect multiple steps during movement of the Saccharomyces cerevisiae Ty1 retrotransposon","Suresh S, Ahn HW, Joshi K, Dakshinamurthy A, Kananganat A, Garfinkel DJ, Farabaugh PJ.","Mob DNA. 2015 Dec 8;6:22. doi: 10.1186/s13100-015-0053-5. eCollection 2015.","Suresh S","Mob DNA","2015","2015/12/15","PMC4673737","","10.1186/s13100-015-0053-5"
"26663671","Automatic Vagus Nerve Stimulation Triggered by Ictal Tachycardia: Clinical Outcomes and Device Performance--The U.S. E-37 Trial","Fisher RS, Afra P, Macken M, Minecan DN, Bagić A, Benbadis SR, Helmers SL, Sinha SR, Slater J, Treiman D, Begnaud J, Raman P, Najimipour B.","Neuromodulation. 2016 Feb;19(2):188-95. doi: 10.1111/ner.12376. Epub 2015 Dec 13.","Fisher RS","Neuromodulation","2016","2015/12/15","PMC5064739","","10.1111/ner.12376"
"26660706","Hepatitis C virus as a systemic disease: reaching beyond the liver","Gill K, Ghazinian H, Manch R, Gish R.","Hepatol Int. 2016 May;10(3):415-23. doi: 10.1007/s12072-015-9684-3. Epub 2015 Dec 10.","Gill K","Hepatol Int","2016","2015/12/15","PMC4819925","","10.1007/s12072-015-9684-3"
"26660502","Multiple Scales of Control on the Structure and Spatial Distribution of Woody Vegetation in African Savanna Watersheds","Vaughn NR, Asner GP, Smit IP, Riddel ES.","PLoS One. 2015 Dec 14;10(12):e0145192. doi: 10.1371/journal.pone.0145192. eCollection 2015.","Vaughn NR","PLoS One","2015","2015/12/15","PMC4679339","","10.1371/journal.pone.0145192"
"26659717","Single cell cloning and recombinant monoclonal antibodies generation from RA synovial B cells reveal frequent targeting of citrullinated histones of NETs","Corsiero E, Bombardieri M, Carlotti E, Pratesi F, Robinson W, Migliorini P, Pitzalis C.","Ann Rheum Dis. 2016 Oct;75(10):1866-75. doi: 10.1136/annrheumdis-2015-208356. Epub 2015 Dec 9.","Corsiero E","Ann Rheum Dis","2016","2015/12/15","PMC5036240","","10.1136/annrheumdis-2015-208356"
"26659182","The histone chaperone CAF-1 safeguards somatic cell identity","Cheloufi S, Elling U, Hopfgartner B, Jung YL, Murn J, Ninova M, Hubmann M, Badeaux AI, Euong Ang C, Tenen D, Wesche DJ, Abazova N, Hogue M, Tasdemir N, Brumbaugh J, Rathert P, Jude J, Ferrari F, Blanco A, Fellner M, Wenzel D, Zinner M, Vidal SE, Bell O, Stadtfeld M, Chang HY, Almouzni G, Lowe SW, Rinn J, Wernig M, Aravin A, Shi Y, Park PJ, Penninger JM, Zuber J, Hochedlinger K.","Nature. 2015 Dec 10;528(7581):218-24. doi: 10.1038/nature15749.","Cheloufi S","Nature","2015","2015/12/15","PMC4866648","NIHMS726948","10.1038/nature15749"
"26658922","Environmental transmission of Mycobacterium ulcerans drives dynamics of Buruli ulcer in endemic regions of Cameroon","Garchitorena A, Ngonghala CN, Texier G, Landier J, Eyangoh S, Bonds MH, Guégan JF, Roche B.","Sci Rep. 2015 Dec 11;5:18055. doi: 10.1038/srep18055.","Garchitorena A","Sci Rep","2015","2015/12/15","PMC4676024","","10.1038/srep18055"
"26658331","Significance of the double-layer capacitor effect in polar rubbery dielectrics and exceptionally stable low-voltage high transconductance organic transistors","Wang C, Lee WY, Kong D, Pfattner R, Schweicher G, Nakajima R, Lu C, Mei J, Lee TH, Wu HC, Lopez J, Diao Y, Gu X, Himmelberger S, Niu W, Matthews JR, He M, Salleo A, Nishi Y, Bao Z.","Sci Rep. 2015 Dec 14;5:17849. doi: 10.1038/srep17849.","Wang C","Sci Rep","2015","2015/12/15","PMC4677320","","10.1038/srep17849"
"26657731","Epigenetic effects of RRx-001: a possible unifying mechanism of anticancer activity","Zhao H, Ning S, Scicinski J, Oronsky B, Knox SJ, Peehl DM.","Oncotarget. 2015 Dec 22;6(41):43172-81. doi: 10.18632/oncotarget.6526.","Zhao H","Oncotarget","2015","2015/12/15","PMC4791224","","10.18632/oncotarget.6526"
"26657316","Minimally invasive infrapubic inflatable penile prosthesis implant for erectile dysfunction: evaluation of efficacy, satisfaction profile and complications","Antonini G, Busetto GM, De Berardinis E, Giovannone R, Vicini P, Del Giudice F, Conti SL, Gentile V, Perito PE.","Int J Impot Res. 2016 Jan-Feb;28(1):4-8. doi: 10.1038/ijir.2015.33. Epub 2015 Dec 10.","Antonini G","Int J Impot Res","2016","2015/12/15","PMC4709472","","10.1038/ijir.2015.33"
"26656461","Nanoparticle-assisted optical tethering of endosomes reveals the cooperative function of dyneins in retrograde axonal transport","Chowdary PD, Che DL, Kaplan L, Chen O, Pu K, Bawendi M, Cui B.","Sci Rep. 2015 Dec 10;5:18059. doi: 10.1038/srep18059.","Chowdary PD","Sci Rep","2015","2015/12/15","PMC4674899","","10.1038/srep18059"
"26656277","Safety and Proof-of-Concept Study of Oral QLT091001 in Retinitis Pigmentosa Due to Inherited Deficiencies of Retinal Pigment Epithelial 65 Protein (RPE65) or Lecithin:Retinol Acyltransferase (LRAT)","Scholl HP, Moore AT, Koenekoop RK, Wen Y, Fishman GA, van den Born LI, Bittner A, Bowles K, Fletcher EC, Collison FT, Dagnelie G, Degli Eposti S, Michaelides M, Saperstein DA, Schuchard RA, Barnes C, Zein W, Zobor D, Birch DG, Mendola JD, Zrenner E; RET IRD 01 Study Group.","PLoS One. 2015 Dec 10;10(12):e0143846. doi: 10.1371/journal.pone.0143846. eCollection 2015.","Scholl HP","PLoS One","2015","2015/12/15","PMC4687523","","10.1371/journal.pone.0143846"
"26656270","Reproductive Aging Drives Protein Accumulation in the Uterus and Limits Lifespan in C. elegans","Zimmerman SM, Hinkson IV, Elias JE, Kim SK.","PLoS Genet. 2015 Dec 11;11(12):e1005725. doi: 10.1371/journal.pgen.1005725. eCollection 2015 Dec.","Zimmerman SM","PLoS Genet","2015","2015/12/15","PMC4676719","","10.1371/journal.pgen.1005725"
"26656104","Tyro3 Modulates Mertk-Associated Retinal Degeneration","Vollrath D, Yasumura D, Benchorin G, Matthes MT, Feng W, Nguyen NM, Sedano CD, Calton MA, LaVail MM.","PLoS Genet. 2015 Dec 11;11(12):e1005723. doi: 10.1371/journal.pgen.1005723. eCollection 2015 Dec.","Vollrath D","PLoS Genet","2015","2015/12/15","PMC4687644","","10.1371/journal.pgen.1005723"
"26656072","Human Social Behavior and Demography Drive Patterns of Fine-Scale Dengue Transmission in Endemic Areas of Colombia","Padmanabha H, Correa F, Rubio C, Baeza A, Osorio S, Mendez J, Jones JH, Diuk-Wasser MA.","PLoS One. 2015 Dec 14;10(12):e0144451. doi: 10.1371/journal.pone.0144451. eCollection 2015.","Padmanabha H","PLoS One","2015","2015/12/15","PMC4684369","","10.1371/journal.pone.0144451"
"26655768","PLOS Genetics Data Sharing Policy: In Pursuit of Functional Utility","Barsh GS, Cooper GM, Copenhaver GP, Gibson G, McCarthy MI, Tang H, Williams SM.","PLoS Genet. 2015 Dec 14;11(12):e1005716. doi: 10.1371/journal.pgen.1005716. eCollection 2015 Dec.","Barsh GS","PLoS Genet","2015","2015/12/15","PMC4678900","","10.1371/journal.pgen.1005716"
"26655498","Synthetic long-read sequencing reveals intraspecies diversity in the human microbiome","Kuleshov V, Jiang C, Zhou W, Jahanbani F, Batzoglou S, Snyder M.","Nat Biotechnol. 2016 Jan;34(1):64-9. doi: 10.1038/nbt.3416. Epub 2015 Dec 14.","Kuleshov V","Nat Biotechnol","2016","2015/12/15","PMC4884093","NIHMS733257","10.1038/nbt.3416"
"26653856","Protein flexibility is required for vesicle tethering at the Golgi","Cheung PY, Limouse C, Mabuchi H, Pfeffer SR.","Elife. 2015 Dec 14;4:e12790. doi: 10.7554/eLife.12790.","Cheung PY","Elife","2015","2015/12/15","PMC4721967","","10.7554/eLife.12790"
"26652162","Frequency-selective control of cortical and subcortical networks by central thalamus","Liu J, Lee HJ, Weitz AJ, Fang Z, Lin P, Choy M, Fisher R, Pinskiy V, Tolpygo A, Mitra P, Schiff N, Lee JH.","Elife. 2015 Dec 10;4:e09215. doi: 10.7554/eLife.09215.","Liu J","Elife","2015","2015/12/15","PMC4721962","","10.7554/eLife.09215"
"26651823","Resting easy with a sleep regulator","Giardino WJ, de Lecea L.","Elife. 2015 Dec 10;4:e12093. doi: 10.7554/eLife.12093.","Giardino WJ","Elife","2015","2015/12/15","PMC4744186","","10.7554/eLife.12093"
"26650937","Mechanism of Prominent Trimethylamine Oxide (TMAO) Accumulation in Hemodialysis Patients","Hai X, Landeras V, Dobre MA, DeOreo P, Meyer TW, Hostetter TH.","PLoS One. 2015 Dec 9;10(12):e0143731. doi: 10.1371/journal.pone.0143731. eCollection 2015.","Hai X","PLoS One","2015","2015/12/10","PMC4674074","","10.1371/journal.pone.0143731"
"26649279","Novel Treatments for Thymoma and Thymic Carcinoma","Rajan A, Wakelee H, Giaccone G.","Front Oncol. 2015 Nov 30;5:267. doi: 10.3389/fonc.2015.00267. eCollection 2015.","Rajan A","Front Oncol","2015","2015/12/10","PMC4663242","","10.3389/fonc.2015.00267"
"26649195","Stem Cell-Based Therapeutics to Improve Wound Healing","Hu MS, Leavitt T, Malhotra S, Duscher D, Pollhammer MS, Walmsley GG, Maan ZN, Cheung AT, Schmidt M, Huemer GM, Longaker MT, Lorenz HP.","Plast Surg Int. 2015;2015:383581. doi: 10.1155/2015/383581. Epub 2015 Nov 15.","Hu MS","Plast Surg Int","2015","2015/12/10","PMC4663003","","10.1155/2015/383581"
"26648880","Does Music Training Enhance Literacy Skills? A Meta-Analysis","Gordon RL, Fehd HM, McCandliss BD.","Front Psychol. 2015 Dec 1;6:1777. doi: 10.3389/fpsyg.2015.01777. eCollection 2015.","Gordon RL","Front Psychol","2015","2015/12/10","PMC4664655","","10.3389/fpsyg.2015.01777"
"26648864","Editorial: Emergent Neural Computation from the Interaction of Different Forms of Plasticity","Gilson M, Savin C, Zenke F.","Front Comput Neurosci. 2015 Nov 30;9:145. doi: 10.3389/fncom.2015.00145. eCollection 2015.","Gilson M","Front Comput Neurosci","2015","2015/12/10","PMC4663259","","10.3389/fncom.2015.00145"
"26648521","Long-term neural and physiological phenotyping of a single human","Poldrack RA, Laumann TO, Koyejo O, Gregory B, Hover A, Chen MY, Gorgolewski KJ, Luci J, Joo SJ, Boyd RL, Hunicke-Smith S, Simpson ZB, Caven T, Sochat V, Shine JM, Gordon E, Snyder AZ, Adeyemo B, Petersen SE, Glahn DC, Reese Mckay D, Curran JE, Göring HH, Carless MA, Blangero J, Dougherty R, Leemans A, Handwerker DA, Frick L, Marcotte EM, Mumford JA.","Nat Commun. 2015 Dec 9;6:8885. doi: 10.1038/ncomms9885.","Poldrack RA","Nat Commun","2015","2015/12/10","PMC4682164","","10.1038/ncomms9885"
"26648055","In vivo high-resolution magic angle spinning magnetic and electron paramagnetic resonance spectroscopic analysis of mitochondria-targeted peptide in Drosophila melanogaster with trauma-induced thoracic injury","Constantinou C, Apidianakis Y, Psychogios N, Righi V, Mindrinos MN, Khan N, Swartz HM, Szeto HH, Tompkins RG, Rahme LG, Tzika AA.","Int J Mol Med. 2016 Feb;37(2):299-308. doi: 10.3892/ijmm.2015.2426. Epub 2015 Dec 8.","Constantinou C","Int J Mol Med","2016","2015/12/10","PMC4716799","","10.3892/ijmm.2015.2426"
"26647970","A comprehensive assessment of somatic mutation detection in cancer using whole-genome sequencing","Alioto TS, Buchhalter I, Derdak S, Hutter B, Eldridge MD, Hovig E, Heisler LE, Beck TA, Simpson JT, Tonon L, Sertier AS, Patch AM, Jäger N, Ginsbach P, Drews R, Paramasivam N, Kabbe R, Chotewutmontri S, Diessl N, Previti C, Schmidt S, Brors B, Feuerbach L, Heinold M, Gröbner S, Korshunov A, Tarpey PS, Butler AP, Hinton J, Jones D, Menzies A, Raine K, Shepherd R, Stebbings L, Teague JW, Ribeca P, Giner FC, Beltran S, Raineri E, Dabad M, Heath SC, Gut M, Denroche RE, Harding NJ, Yamaguchi TN, Fujimoto A, Nakagawa H, Quesada V, Valdés-Mas R, Nakken S, Vodák D, Bower L, Lynch AG, Anderson CL, Waddell N, Pearson JV, Grimmond SM, Peto M, Spellman P, He M, Kandoth C, Lee S, Zhang J, Létourneau L, Ma S, Seth S, Torrents D, Xi L, Wheeler DA, López-Otín C, Campo E, Campbell PJ, Boutros PC, Puente XS, Gerhard DS, Pfister SM, McPherson JD, Hudson TJ, Schlesner M, Lichter P, Eils R, Jones DT, Gut IG.","Nat Commun. 2015 Dec 9;6:10001. doi: 10.1038/ncomms10001.","Alioto TS","Nat Commun","2015","2015/12/10","PMC4682041","","10.1038/ncomms10001"
"26645915","Cold-aggravated pain in humans caused by a hyperactive NaV1.9 channel mutant","Leipold E, Hanson-Kahn A, Frick M, Gong P, Bernstein JA, Voigt M, Katona I, Oliver Goral R, Altmüller J, Nürnberg P, Weis J, Hübner CA, Heinemann SH, Kurth I.","Nat Commun. 2015 Dec 8;6:10049. doi: 10.1038/ncomms10049.","Leipold E","Nat Commun","2015","2015/12/10","PMC4686659","","10.1038/ncomms10049"
"26645204","Correlates of poor glycemic control among patients with diabetes initiating hemodialysis for end-stage renal disease","Rhee JJ, Ding VY, Rehkopf DH, Arce CM, Winkelmayer WC.","BMC Nephrol. 2015 Dec 9;16:204. doi: 10.1186/s12882-015-0204-4.","Rhee JJ","BMC Nephrol","2015","2015/12/10","PMC4673753","","10.1186/s12882-015-0204-4"
"26644140","Improving performance of the Tariff Method for assigning causes of death to verbal autopsies","Serina P, Riley I, Stewart A, James SL, Flaxman AD, Lozano R, Hernandez B, Mooney MD, Luning R, Black R, Ahuja R, Alam N, Alam SS, Ali SM, Atkinson C, Baqui AH, Chowdhury HR, Dandona L, Dandona R, Dantzer E, Darmstadt GL, Das V, Dhingra U, Dutta A, Fawzi W, Freeman M, Gomez S, Gouda HN, Joshi R, Kalter HD, Kumar A, Kumar V, Lucero M, Maraga S, Mehta S, Neal B, Ohno SL, Phillips D, Pierce K, Prasad R, Praveen D, Premji Z, Ramirez-Villalobos D, Rarau P, Remolador H, Romero M, Said M, Sanvictores D, Sazawal S, Streatfield PK, Tallo V, Vadhatpour A, Vano M, Murray CJ, Lopez AD.","BMC Med. 2015 Dec 8;13:291. doi: 10.1186/s12916-015-0527-9.","Serina P","BMC Med","2015","2015/12/09","PMC4672473","","10.1186/s12916-015-0527-9"
"26642060","bFGF-Regulating MAPKs Are Involved in High Glucose-Mediated ROS Production and Delay of Vascular Endothelial Cell Migration","Zhu ZX, Cai WH, Wang T, Ye HB, Zhu YT, Chi LS, Duan YM, Sun CC, Xuan YH, Jin LT.","PLoS One. 2015 Dec 7;10(12):e0144495. doi: 10.1371/journal.pone.0144495. eCollection 2015.","Zhu ZX","PLoS One","2015","2015/12/08","PMC4671674","","10.1371/journal.pone.0144495"
"26641932","High-throughput analysis and protein engineering using microcapillary arrays","Chen B, Lim S, Kannan A, Alford SC, Sunden F, Herschlag D, Dimov IK, Baer TM, Cochran JR.","Nat Chem Biol. 2016 Feb;12(2):76-81. doi: 10.1038/nchembio.1978. Epub 2015 Dec 7.","Chen B","Nat Chem Biol","2016","2015/12/08","PMC6215714","NIHMS733602","10.1038/nchembio.1978"
"26640819","Mechanistic Insights into Two-Phase Radical C-H Arylations","Baxter RD, Liang Y, Hong X, Brown TA, Zare RN, Houk KN, Baran PS, Blackmond DG.","ACS Cent Sci. 2015 Nov 25;1(8):456-462. doi: 10.1021/acscentsci.5b00332. Epub 2015 Nov 2.","Baxter RD","ACS Cent Sci","2015","2015/12/08","PMC4665085","","10.1021/acscentsci.5b00332"
"26640766","Executive attention control and emotional responding in attention-deficit/hyperactivity disorder--A functional MRI study","Hwang S, White SF, Nolan ZT, Craig Williams W, Sinclair S, Blair RJ.","Neuroimage Clin. 2015 Oct 9;9:545-54. doi: 10.1016/j.nicl.2015.10.005. eCollection 2015.","Hwang S","Neuroimage Clin","2015","2015/12/08","PMC4632075","","10.1016/j.nicl.2015.10.005"
"26640438","Editorial: Heme Oxygenases: Novel Regulators of Reproductive Processes","Wong RJ, Zenclussen AC.","Front Pharmacol. 2015 Nov 27;6:282. doi: 10.3389/fphar.2015.00282. eCollection 2015.","Wong RJ","Front Pharmacol","2015","2015/12/08","PMC4661693","","10.3389/fphar.2015.00282"
"26640322","User perceptions of and willingness to pay for household container-based sanitation services: experience from Cap Haitien, Haiti","Russel K, Tilmans S, Kramer S, Sklar R, Tillias D, Davis J.","Environ Urban. 2015 Oct;27(2):525-540. doi: 10.1177/0956247815596522.","Russel K","Environ Urban","2015","2015/12/08","PMC4645720","","10.1177/0956247815596522"
"26637014","Identification and Phylogeny of the First T Cell Epitope Identified from a Human Gut Bacteroides Species","Perez-Muñoz ME, Joglekar P, Shen YJ, Chang KY, Peterson DA.","PLoS One. 2015 Dec 4;10(12):e0144382. doi: 10.1371/journal.pone.0144382. eCollection 2015.","Perez-Muñoz ME","PLoS One","2015","2015/12/05","PMC4670158","","10.1371/journal.pone.0144382"
"26636962","Genomic Insights into the Ancestry and Demographic History of South America","Homburger JR, Moreno-Estrada A, Gignoux CR, Nelson D, Sanchez E, Ortiz-Tello P, Pons-Estel BA, Acevedo-Vasquez E, Miranda P, Langefeld CD, Gravel S, Alarcón-Riquelme ME, Bustamante CD.","PLoS Genet. 2015 Dec 4;11(12):e1005602. doi: 10.1371/journal.pgen.1005602. eCollection 2015 Dec.","Homburger JR","PLoS Genet","2015","2015/12/05","PMC4670080","","10.1371/journal.pgen.1005602"
"26636129","Strain-guided mineralization in the bone-PDL-cementum complex of a rat periodontium","Grandfield K, Herber RP, Chen L, Djomehri S, Tam C, Lee JH, Brown E, Woolwine WR 3rd, Curtis D, Ryder M, Schuck J, Webb S, Landis W, Ho S.","Bone Rep. 2015 Dec 1;3:20-31. doi: 10.1016/j.bonr.2015.04.002.","Grandfield K","Bone Rep","2015","2015/12/05","PMC4663464","NIHMS711071","10.1016/j.bonr.2015.04.002"
"26635807","Clinical Outlook for Type-1 and FOXP3(+) T Regulatory Cell-Based Therapy","Gregori S, Passerini L, Roncarolo MG.","Front Immunol. 2015 Nov 25;6:593. doi: 10.3389/fimmu.2015.00593. eCollection 2015.","Gregori S","Front Immunol","2015","2015/12/05","PMC4658444","","10.3389/fimmu.2015.00593"
